"","Ozone","Temp","Press","RH","WindDir","WindSpeed","Rainfall","VPD","OzoneG","TempG","PressG","RHG","WindDirG","WindSpeedG","RainfallG","VPDG","OzoneP"
"2669",42,73.65,30.2565,48.5,229,1.25,0,14.6223933993214,23.175,65.85,30.2635,65,96,0.25,0,7.6203387419237,23.625
"2670",46.7,75.575,30.242,41.25,175.25,3,0,17.7547387309726,27.1,69.525,30.25,57,77,0.5,0,10.6318107705215,24.4
"2671",48.4,76.9,30.224,39,180,2.75,0,19.2742751804291,41.3,73.375,30.2375,46.25,124.5,0.25,0,15.1108934670397,32.225
"2672",51.3,78.325,30.21175,36.25,173,2.75,0,21.1120298163674,49.35,76.9,30.2175,40.5,209.75,0.25,0,18.7914925891568,45.45
"2673",53.9,79.125,30.1955,33.5,185.25,3.25,0,22.598472029749,53.4,79.725,30.201,36.25,127,0.5,0,22.1097731732454,50.325
"2674",53.7,79.15,30.181,36.5,185,3.75,0,21.5994690306372,53.925,79.85,30.183,35.5,87,0.25,0,22.4513273422273,48.35
"2675",51.375,78.15,30.1735,39,159,2.75,0,20.0846746502138,51.825,77.2,30.169,37.5,77,0.75,0,19.939773979033,44.675
"2676",40.3,71.775,30.1775,52,132,0.5,0,12.8701941828965,50.075,74.975,30.1605,40.75,83.5,0,0,17.569108956763,45.175
"2677",29.15,66.125,30.1835,63,117.25,0,0,8.13612478694961,41.475,71.2,30.16575,49.75,85,0,0,13.1449991739048,42.675
"2678",19.175,62.95,30.19,70.5,107.25,0,0,5.79562089721489,32.425,66.775,30.17175,60.5,84.75,0,0,8.90082325646872,30.375
"2679",14.35,60.725,30.1985,75.5,107,0,0,4.45213402370943,25.725,64.275,30.17625,67.25,85,0,0,6.73483267236911,21.475
"2680",20.625,59.6,30.20175,78.25,107.75,0,0,3.79171441958483,27.3,62.65,30.18525,71.75,85,0,0,5.48818714047226,24.45
"2681",16.925,58.65,30.19875,80.25,107.5,0,0,3.33139169510652,28.6,60.75,30.19425,75.75,85,0,0,4.41314009511667,24
"2682",10.85,55.675,30.20375,87.75,107,0,0,1.85798971012202,23.5,58.7,30.19375,80.5,85,0,0,3.29222224679857,33.775
"2683",9.075,54.625,30.208,90.75,107,0,0,1.34753898183875,18.45,57.075,30.19525,85.5,85,0,0,2.31163401229468,25.625
"2684",7.975,54.65,30.20375,92,141.25,0,0,1.16630773560934,17.575,56.275,30.1985,88.25,85,0,0,1.8172765314913,17.7
"2685",6.15,54.825,30.2025,92,232,0,0,1.17379388074516,17.85,55.9,30.19475,89.5,85,0,0,1.60237477987747,14.75
"2686",4.725,54.05,30.2105,93.25,228,0,0,0.9624179913186,17.4,55.15,30.1945,90.5,85,0,0,1.41071285828461,11.3
"2688",3.13333333333333,55.4333333333333,30.2383333333333,95.6666666666667,228.333333333333,0,0,0.652479067268793,7.05,54.7,30.21625,93.75,85,0,0,0.912828366064598,4.76666666666667
"2689",8.525,61.975,30.2455,86,136.5,0,0,2.76555560549334,2.575,55.475,30.221,94.75,85,0,0,0.787861275567572,3.95
"2690",21.325,70.9,30.24625,70,197.25,1,0,7.83886514752803,6.575,60.975,30.23125,88.5,85.5,0.25,0,2.20054340009436,7.625
"2691",41.675,76.025,30.2355,57.75,208.25,2.5,0,12.9856538415832,26,67.825,30.2335,75,92,0,0,5.84689122600773,16.425
"2692",52.825,79.2,30.2215,51.5,180.5,3,0,16.5427140089646,38.625,72.875,30.22725,65.25,93,0.25,0,9.6314727559388,28.775
"2693",58.025,80.875,30.2,47.75,238,2.75,0,18.8272574349915,51.975,75.625,30.21325,59.25,94.25,0.75,0,12.3440307739898,35.3
"2694",63.175,82.3,30.17875,44.75,162.25,2.5,0,20.825356494639,60.125,78.7,30.191,53.75,89,0.25,0,15.5383664913473,51.5
"2695",62.8,83.3,30.15675,43.5,179.75,3.75,0,22.0020289502185,65.425,80.55,30.16825,48.5,109.25,0.5,0,18.3442886953309,60.3
"2696",61.175,83.375,30.137,42.25,158,2.5,0,22.5333326293749,66.275,82.35,30.1445,45,98.25,0,0,20.7764208898181,63.425
"2697",63.15,83.55,30.131,39.75,135.75,3.75,0,23.6441239472722,64.2,83.1,30.1265,39.75,99,0.25,0,23.3058252918781,61.725
"2698",63.775,81.925,30.12375,44.25,147.25,2.75,0,20.7781003014014,64.75,80.775,30.11775,44,91.75,0,0,20.0895219904918,62.2
"2699",56.525,78.05,30.12,51.75,121,1.25,0,15.8676659279884,66.375,79.8,30.11075,46.75,83.5,0.25,0,18.5131417401019,60.725
"2700",42.1,73.625,30.12725,60.25,131.5,0.25,0,11.3080349232198,58.9,76.45,30.107,53.25,83.25,0,0,14.5821279609856,56.9
"2701",30.825,69.775,30.14175,69,138.5,0,0,7.71165818625918,45.575,72.725,30.115,62.25,83.5,0,0,10.3857597126929,47.9
"2702",26.65,68.675,30.15175,72.5,130,0,0,6.59579194316556,39.45,70.2,30.12975,68.75,83.5,0,0,7.88671331524159,36.3
"2703",24.775,66.075,30.16125,78,130.25,0,0,4.82045505462157,34.925,67.9,30.1435,74,83.5,0,0,6.07493333110191,24.45
"2704",19.825,63.825,30.15775,83.5,130.25,0,0,3.3506020850334,27.1,65.975,30.1525,79,83.5,0,0,4.58211476849365,28.45
"2705",11.475,61.9,30.1515,88.25,152.25,0,0,2.22395793546074,25.65,65.05,30.14825,81.5,83.75,0,0,3.90818382924338,30.85
"2706",9.9,61.0666666666667,30.1483333333333,89.6666666666667,133,0,0,1.89810658354007,25.975,63.925,30.14075,83.25,83.25,0,0,3.40258295102247,37.6
"2715",59.225,78.475,30.18125,51,229.75,2.25,0,16.342081909712,18.2,70.425,30.17275,76.25,87.5,0,0,6.09521233630922,16.0666666666667
"2716",61.575,81.05,30.17575,47.25,207.5,1.25,0,19.1055255871386,26.55,73.9,30.1725,67.5,69.75,0,0,9.31746350234615,36.725
"2717",62.55,83.375,30.1625,41.75,107,2,0,22.7489682705597,49.725,77.1,30.16675,56.5,137.5,0,0,13.8500137417424,47.075
"2718",67,84.05,30.1375,40.5,166.75,3.25,0,23.7325716442652,61.7,79.725,30.1555,51.5,95.75,1,0,16.8235736737279,55.925
"2719",66.85,84.8,30.12075,38.5,149.75,3,0,25.1221423235037,68.325,83.2,30.1305,47,161.25,0.5,0,20.5827128815671,64.025
"2720",68.175,84.95,30.10625,38.5,157,2.75,0,25.2421529591807,68.075,84.95,30.1155,42.75,168,0.25,0,23.5084922415747,71.875
"2721",68.875,84.9,30.10225,40.25,137.75,2.75,0,24.4845496450905,68.475,85,30.09875,42,85.25,0.25,0,23.8460859637085,71.375
"2722",70.25,82.4,30.10075,43,143.25,2,0,21.5621504543472,69.925,81.975,30.0935,44.5,130.25,0.25,0,20.7113308137404,69.1
"2723",60,78.225,30.1025,50.75,136.75,0.5,0,16.3683219445863,69.925,80.325,30.08625,46.5,88,0,0,18.9142923780186,69.375
"2724",43.65,71.825,30.10825,63.75,141,0,0,9.70982941729199,61.8,77.2,30.08725,52,90.5,0,0,15.3606699268393,60.4
"2725",33.65,69.125,30.12,70.25,141,0,0,7.24453104692276,48.325,72.775,30.09525,61.75,90,0,0,10.5399232892683,51.4
"2726",30.25,66.575,30.12125,77.5,141,0,0,5.01717061610772,41.3,70.8,30.108,66.5,90,0,0,8.62565227112956,45.175
"2727",19.7,64.525,30.1235,83.25,141,0,0,3.48377524989005,37.2,68.475,30.1145,72.5,90,0,0,6.55433510650898,38.975
"2728",5.475,61.9,30.123,88.25,141,0,0,2.22673925926544,31.45,66,30.1185,78.5,90,0,0,4.69912210731321,36.175
"2729",12.6,61.075,30.123,89.5,141,0,0,1.92904337607915,27.725,64.025,30.11825,82.75,90,0,0,3.51964436635934,26.7
"2730",20.45,60.375,30.125,91,141,0,0,1.61323553096147,23.7,62.275,30.11575,86.75,90,0,0,2.54107637888861,21.8
"2731",14.325,59.7,30.11675,92.25,141,0,0,1.35582226387942,15.475,61.35,30.1185,89.25,90,0,0,1.99464297399997,12.425
"2732",15.7,59.725,30.12225,92.5,141,0,0,1.31350549597685,11.7,61.025,30.11175,90,90,0,0,1.83339079519895,5.75
"2733",19.15,59.575,30.1265,93.25,141,0,0,1.17582945256091,13.075,60.4,30.11525,90.75,90,0,0,1.66016999098304,1.6
"2734",18.75,59.275,30.13,92.25,141,0,0,1.33787767357566,8.025,59.975,30.11975,92,90,0,0,1.41300179067546,1.25
"2735",15.15,59.1,30.13425,93.5,141,0,0,1.11296606956064,2.9,59.775,30.12425,92.25,90,0,0,1.35941084643554,1.625
"2736",15.2,60.675,30.1475,91.5,137.25,0,0,1.54061971943766,5.25,59.5,30.128,93,90,0,0,1.21561514501239,1.725
"2737",20.925,67.075,30.1575,82.5,104,0,0,4.06892701903583,4.15,60.325,30.13925,93.25,90,0,0,1.20723118021347,2.225
"2738",31.15,73.15,30.15975,69,155.5,0,0,8.67375263611592,12.375,66.4,30.1435,84.5,91,0,0,3.51150032386307,10.65
"2739",46.9,78.825,30.15525,52.75,172.75,1,0,16.0294726887845,28.275,71.775,30.14475,71.5,91,0,0,7.59594180899054,18.95
"2740",61.1,81.225,30.1465,44.5,136,4,0,20.2141454177614,45.2,74.45,30.144,64,90.25,0,0,10.5332730733066,22.275
"2741",70.5,83.45,30.12275,40.75,166,2.25,0,23.1803705502241,52.75,77.875,30.13875,56.25,89.75,0.75,0,14.2828008564667,38.1
"2742",73.725,85.025,30.0965,37.25,99.75,2.25,0,25.8219180709083,62.35,80.425,30.121,50,70.5,0.25,0,17.7637952418276,49.1
"2743",69.3,85.8,30.07175,34.5,118.25,3,0,27.6473739488991,66.525,83.425,30.09575,43,148.25,0.75,0,22.2817398149021,63.3
"2744",69.95,86.175,30.05525,30.5,90.75,1.75,0,29.6744992410764,69.825,84.075,30.0695,41.5,162.25,0.75,0,23.357177192665,69.825
"2745",67.35,86.725,30.04225,33.75,153.75,2,0,28.7811479402377,76.975,84.475,30.05225,39,184,0.25,0,24.6630022247092,73.575
"2746",60.925,83.9,30.0405,35.75,134.75,2.5,0,25.592283238586,73.4,82.25,30.041,40.25,79,0,0,22.4882840091986,69.125
"2747",50.175,78.025,30.0455,45.25,133.75,0.25,0,18.081490308615,68.6,80.15,30.03675,41.5,51.75,0,0,20.564081216077,64.825
"2748",20.9,70.175,30.0535,62.75,128,0,0,9.46099267903865,61.75,77.725,30.04025,44,56,0,0,18.2625823463175,55.425
"2749",9.3,66.325,30.0595,73.75,144.5,0,0,5.814499667755,47.925,72.225,30.0455,54.5,56,0,0,12.3259350311857,38.5
"2750",11.725,63.4,30.06525,79.75,161,0,0,4.04324353585943,34.125,68.775,30.05575,64.75,56,0,0,8.48681048543137,28.025
"2751",14.25,62,30.06775,84,161,0,0,3.04006103825184,32.925,66.75,30.062,69.25,56,0,0,6.89498699969408,12.425
"2752",19.875,61.175,30.07,85.5,161,0,0,2.67302981728582,22.525,64.475,30.06125,75,56,0,0,5.18505574708712,1.85
"2753",19.875,60,30.07025,88.25,161,0,0,2.08383853309079,18.675,62.525,30.06125,79.75,56,0,0,3.91925143780463,1.3
"2754",11.975,58.5,30.07225,91.75,161,0,0,1.38344392505531,15.725,61.1,30.06575,83.25,56,0,0,3.0808915842506,1.625
"2755",5.775,57.65,30.07475,93,161,0,0,1.13769395884689,5.275,60.1,30.06975,86.75,56,0,0,2.35272079165023,1.55
"2756",8.25,56.825,30.07475,94.5,161,0,0,0.868035413449064,3.725,59.05,30.071,89.25,56,0,0,1.83732028816974,1.45
"2757",8.425,56.3,30.0785,95.25,161,0,0,0.735553778758567,2.4,58.575,30.0705,90.5,56,0,0,1.59647700414315,1.525
"2758",7.575,55.95,30.08375,95.75,161,0,0,0.649670793813703,1.675,57.775,30.075,91.75,56,0,0,1.3479399508953,1.55
"2759",2.85,55.1,30.093,96.25,161,0,0,0.555741257075852,1.225,57.25,30.08075,93.25,56,0,0,1.08139889675493,1.75
"2760",3.425,56.625,30.0955,97.5,161,0,0,0.388365410402229,1.125,56.675,30.08975,94,56,0,0,0.941441563918557,1.525
"2761",17.35,65,30.09575,86.5,154,0,0,3.00075527225154,1.875,57.55,30.0935,94.75,56,0,0,0.852703544709572,2.05
"2762",33.8,72.8,30.0995,70.5,90.75,0,0,8.17009035830964,9.2,63.05,30.096,87.75,185.25,0,0,2.48274767429621,6.325
"2763",40.925,77.9,30.09025,60.25,178.25,0.5,0,13.0504004732937,26,70.125,30.09725,74.5,164.5,0,0,6.48468706169497,21.3
"2764",53.375,80.4,30.08275,46,142.25,2.25,0,19.1664210651471,50.45,75.65,30.09175,57.25,107,0,0,12.9958100399868,37.5
"2765",56.85,82.3,30.07575,39.25,143.75,2.5,0,22.8913213377025,60.05,79.125,30.08375,44.75,146.75,0.5,0,18.7938205942136,42.65
"2766",57.7,83.45,30.05225,38.25,157,4.5,0,24.153567966303,66.35,81.375,30.0725,42,75,0.25,0,21.2250495552449,55.075
"2767",57.225,84.025,30.03075,36,175.75,3,0,25.5003447280169,69.975,84.875,30.05075,34.5,136.25,0.25,0,26.8480446569093,63.1
"2768",58.025,85.075,30.015,35.75,139.25,2.25,0,26.4884071439091,65.35,86.275,30.029,30.75,196.5,0.25,0,29.648298846471,67.8
"2769",59.075,85.075,30.00925,34.5,201.25,2.75,0,26.9978389481682,67.65,85.3,30.0145,30.75,180,0.75,0,28.7583251055992,71.425
"2770",58.225,84.95,30.00425,34.75,105,0.75,0,26.7808319631261,73.025,82.375,30.0055,34.75,254.25,0.25,0,24.6629135462197,68.3
"2771",39.2,78.425,30.001,48.25,260.25,0.25,0,17.6790819681936,73.475,80.525,29.9985,38,255,0,0,22.0795688968041,66.7
"2772",22.1,70.625,30.00475,64.5,130,0,0,9.12973610737862,64.4,76.125,29.997,48.75,255,0,0,15.8409044379,63.15
"2773",11.4,65.95,30.00625,75.25,130,0,0,5.41674354484199,51.975,71.3,30.00125,58.25,255,0,0,10.9496491100973,48.925
"2774",9.8,63.45,30.0135,82,203.75,0,0,3.59939821731757,40.3,67.6,30.007,67.5,255,0,0,7.51882142330517,40.475
"2775",6.2,61.975,30.0145,85.5,228.25,0,0,2.75542354808429,30.6,65.425,30.012,72.75,255,0,0,5.83296926159321,20.975
"2776",5.875,60.6,30.008,89.5,228.5,0,0,1.89675850817658,18.35,64.325,30.01475,77.25,255,0,0,4.68586162990442,8.7
"2777",4.15,59.575,30.0015,91.75,228,0,0,1.43841185977163,14.325,61.925,30.0085,83.25,255,0,0,3.17661276582888,4.75
"2778",3.025,58.65,30.00175,93.5,228,0,0,1.09516219229549,12.35,61.1,30.0015,84.5,255,0,0,2.84968070798752,3.4
"2779",3.775,58.275,29.99825,94.25,228.75,0,0,0.955682300112782,11.175,60.1,30.00175,86.75,255,0,0,2.35224348410702,1.475
"2780",3.225,57.475,29.9905,94.75,229,0,0,0.848392328601014,5.525,59.2,29.99475,89.25,255,0,0,1.84743459374446,1.675
"2781",0.65,56.7,29.99625,95.5,229,0,0,0.70686645130754,5.9,58.125,29.9905,91.5,255,0,0,1.40647843179338,1.425
"2782",0.1,56.3,30.007,96,205,0,0,0.619169187037003,8.55,57.675,29.99475,93,255,0,0,1.13867519694097,1.45
"2783",0.3,58.35,30.024,96.5,194.5,0,0,0.581248880456301,10.85,57.825,30.00275,92,255,0,0,1.30838216492232,1.475
"2784",6.525,65.25,30.0285,87.75,185.25,0.25,0,2.74642401882152,6.9,58.2,30.01175,92.5,255,0,0,1.24223668302557,1.95
"2785",25.025,72,30.0295,67.75,117.75,1,0,8.68437178929654,10.2,63.7,30.021,86,255,0,0,2.89995368137079,4.275
"2786",41.95,77.525,30.01625,55.5,99.5,2.25,0,14.4173463407997,23.125,70.25,30.022,70.5,256.75,0,0,7.5007655433848,13.85
"2787",58.6,81.575,30.00125,45.5,97.25,3,0,20.0883858771741,43.75,75.525,30.014,58.25,258.25,0,0,12.65257197955,23.025
"2788",64.05,82.825,29.98775,43,205.5,2.75,0,21.8500490628019,57.95,79.475,30.002,46.5,210.25,0.25,0,18.4296048949023,35.525
"2789",64.825,83.575,29.96225,40.75,250,4.5,0,23.2759470605175,60.475,82.175,29.987,43.5,261,0.75,0,21.227594047126,50.175
"2790",68.625,84.175,29.9435,40.5,267,4.75,0,23.8214785943151,65.975,85,29.9615,39.75,178.25,0.5,0,24.7794807781814,63.9
"2791",66.3,84.775,29.927,38.5,184.5,3.75,0,25.1024327279154,68.6,85.225,29.93825,38.5,262.25,1,0,25.469181230131,66.975
"2792",64.925,84.8,29.9135,40,308.5,3.5,0,24.5220075806182,66.55,85.2,29.92375,37.75,100.5,0.5,0,25.759346614986,61.775
"2793",61.45,82.85,29.91125,43.5,233.75,3,0,21.6892151018699,64.55,82.95,29.912,40,235.25,0.75,0,23.1025066736475,60.975
"2794",36.6,77.95,29.909,55.75,308,0.5,0,14.6240327655422,60.4,81.125,29.90825,42.75,264,0,0,20.7877830078361,58.65
"2795",19.375,71.4,29.91025,69.5,307,0,0,8.06392581365389,51.6,76.775,29.9065,51.75,264,0,0,15.2347149690529,52.775
"2796",15.25,67.85,29.91675,79,307,0,0,4.89674519113256,41.45,72.375,29.9055,59.75,264,0,0,10.944235290351,38.725
"2797",7.35,65.525,29.91775,86,307,0,0,3.00927626684962,27.45,69.425,29.91225,68,264,0,0,7.89370958832237,30.35
"2798",6.6,64.175,29.91375,88.5,307,0,0,2.35919360882718,19.8,67.1,29.915,73.25,264,0,0,6.07037522684499,16.6
"2799",5.65,62.875,29.90875,91,307,0,0,1.76387286841995,15.975,65.35,29.90875,78.5,264,0,0,4.60113774953176,15.275
"2800",1.275,62.4,29.90625,90.75,307,0,0,1.78201953590903,9.85,63.625,29.9035,83.25,264,0,0,3.36861536145531,2.875
"2801",0.9,60.6666666666667,29.912,93,271.666666666667,0,0,1.26965409574889,12.225,62.175,29.90025,86.25,264,0,0,2.62874872713935,1.4
"2802",13.775,60.275,29.90975,94,231.75,0,0,1.07161286614107,11.5,61.55,29.90625,88.5,264,0,0,2.14845500991332,1.375
"2803",9.15,59,29.9075,94,215,0,0,1.02562093821588,0.8,60.775,29.90725,90.5,264,0,0,1.72753575812109,1.7
"2804",5.85,57.8,29.90725,95.5,215.75,0,0,0.736062875115136,3.15,59.45,29.90525,92.75,264,0,0,1.25736841873435,1.6
"2805",4.325,57.55,29.91,96.75,215,0,0,0.526369249338735,5.3,58.825,29.9065,94,264,0,0,1.01712661200524,1.625
"2806",2.9,57.6333333333333,29.912,96.6666666666667,216,0,0,0.541152107497028,3.35,58.425,29.90225,94,264,0,0,1.00265518833607,1.625
"2807",1.925,58.725,29.923,96.75,215.5,0,0,0.551932538150622,1.575,57.475,29.9045,94.25,264,0,0,0.929198826851022,2.825
"2808",12.825,67,29.92425,83.75,171.75,0.25,0,3.833945701991,1.625,57.625,29.912,95.5,264,0,0,0.729288596458506,5.575
"2809",26.525,72.875,29.926,69,58.5,1.25,0,8.59711849827452,6.025,61.725,29.91125,93,264,0,0,1.37259029474998,10.475
"2810",44.75,77.325,29.92075,57,115.75,0.25,0,13.8670501659757,9.95,69.6,29.914,75.5,243.5,0.25,0,6.16796087554508,16.45
"2811",60.925,82.375,29.91125,47,235,0.75,0,20.0316936618541,31.025,75.025,29.91,62.75,99.75,0,0,11.0940562831794,25.925
"2812",75.25,82.175,29.89625,44.5,228,0.75,0,20.8474878020457,45.65,78.75,29.90175,55,76.5,0.25,0,15.1177622228737,38.625
"2813",79.45,83.575,29.87,41.5,329.25,2.75,0,22.9771087270794,60.075,81.575,29.886,45.75,132.5,0.5,0,19.9729362632842,52.575
"2814",82.05,84.075,29.84775,40.25,178.75,1.75,0,23.8475234648024,63.65,85.175,29.86075,38.25,107,0.25,0,25.5816162166698,69.55
"2815",81.4,84.225,29.83525,40.25,261.5,0.5,0,23.9622942784297,73.775,86.25,29.8375,36.5,97.25,0.25,0,27.1955667973809,72.425
"2816",80.1,86,29.828,39.25,228,1.25,0,25.7942282949808,78.45,84.1,29.8225,38.25,133.75,0.25,0,24.6648364646553,74.3
"2817",71.7,86,29.8315,39.75,128.5,0.75,0,25.6544139249902,78.675,82.85,29.8115,39.5,101.75,0,0,23.2108445096737,73.8
"2818",47.15,78.725,29.835,55.25,142.5,1,0,15.1266367690915,74.65,81.45,29.81275,40.25,86.25,0,0,21.9157235910775,73.975
"2819",34.675,73.25,29.83825,65.75,132.5,1,0,9.60881531665858,72.05,78.225,29.81325,47.5,86,0,0,17.370208187694,67.225
"2820",19,63.5,29.8615,88,139,0,0,2.40072104357806,37.525,67.9,29.84975,77,84,0,0,5.36817262630759,28.425
"2821",17.75,62.45,29.8635,90,138.5,0,0,1.93134132997387,32.025,65.525,29.84375,82.75,84,0,0,3.7168376420982,21.875
"2822",14.7,61.225,29.8605,91.75,146.75,0.5,0,1.52419204510626,22.5,63.2,29.84325,88.5,84,0,0,2.27988452177042,28.85
"2823",10.4,59.65,29.86,92.75,145,0.25,0,1.26696934289301,19.05,62.125,29.84225,90.75,84,0,0,1.76380693928288,22.625
"2824",9.425,58.675,29.86675,94.5,134.75,0,0,0.927749349626206,20.25,61.75,29.8395,92.25,84,0,0,1.45773879291984,19.325
"2825",7.55,58.15,29.8715,95,139,0,0,0.827345239205318,18.45,61.525,29.8485,92.25,84,0,0,1.4472161724516,17.025
"2826",2.95,57.3,29.876,95.75,138.75,0,0,0.682062120783689,13.425,60.6,29.85075,93.75,84,0,0,1.12873605976975,19.075
"2827",2.5,58.175,29.88775,96.5,135.25,0,0,0.577964161899696,9.4,60.625,29.8515,94.5,84,0,0,0.9940752366162,11.575
"2828",8.15,62.55,29.89775,93.75,176.25,1,0,1.22997481455193,8.225,61.35,29.8615,94,84,0,0,1.11506275096181,11.025
"2829",22.375,69.325,29.89025,80.25,168,2.25,0,4.95629972302841,15.025,64.5,29.86825,88,71.75,0.25,0,2.51479484204425,11.425
"2830",40.275,76.225,29.881,63.25,145.5,4.75,0,11.4018850947255,27.075,68.75,29.86175,77.75,75.75,0.75,0,5.37517367443411,17.475
"2831",49.55,81.35,29.86575,54,164.25,6,0,16.8440986738185,36.025,73.825,29.85625,67,88.5,1,0,9.4457505832775,26.875
"2832",48.625,84.375,29.84325,49.5,178.75,7.25,0,20.3579743787695,44.825,78.85,29.83975,58.25,89.5,1.5,0,14.132204751337,37.3
"2833",49.9,83.9,29.815,51,194.5,6.5,0,19.4530739090718,51.4,81.325,29.8215,54.5,85,2.5,0,16.6158703823925,45.5
"2834",48.4,85.7,29.79,49.5,153,7.25,0,21.2326610929874,54.2,85.025,29.785,50.25,79,2.75,0,20.496185850149,50.85
"2835",44.975,86.5,29.769,49.25,135.5,8.25,0,21.9017198269747,49.75,87.15,29.758,47.75,53.5,2.75,0,23.0042751610314,52.3
"2836",46.025,86.6,29.76675,48.5,174.5,8,0,22.2901291618581,50.875,87.275,29.73825,46,88,3,0,23.8665826294616,46.075
"2837",46.925,84,29.7655,52.75,132,6.25,0,18.8301326678972,50.775,85.55,29.73075,48.75,85.25,3.5,0,21.453141762466,44.35
"2838",45.25,81.275,29.77675,57.5,152.25,4.25,0,15.5047560712521,46.975,83.775,29.73575,52,63.25,1.75,0,18.9768650585673,44.175
"2839",45.575,79.4,29.78175,60.75,149.5,5.5,0,13.4664732526611,43.85,82.175,29.7415,56,81.75,2,0,16.5236653125216,38.85
"2840",47.975,77.875,29.8025,63.75,122.75,5.25,0,11.8264390846064,42.875,80.875,29.752,59.5,79.5,2,0,14.5788085142063,37.275
"2841",46.925,77.075,29.81425,66,142.5,4,0,10.8019486009867,43.2,79.675,29.77425,61.75,82,2,0,13.2382777915409,36.55
"2842",40.85,74.8,29.827,75.5,196.5,1.5,0.005,7.24059344567255,40.55,78.525,29.78825,66,86,2.75,0,11.3361788273494,37.25
"2843",28.4,71.925,29.8215,86,208.5,0,0.0275,3.75914547420598,33.8,74.525,29.81575,81.25,90.75,0.75,0.06,5.63190447031181,39.5
"2844",24.375,70.875,29.8075,90.25,143,2,0,2.51655190029353,29.8,69.875,29.8025,93,74.25,0.75,0.4575,1.74741026528282,23.625
"2845",17.975,70.175,29.8005,91,135,0.5,0,2.26774500260598,17.675,69.4,29.78325,95.25,79,0,0,1.16541633547947,19.425
"2846",16.1,70.15,29.8085,91.25,84.25,1.25,0,2.20500707709784,13.875,69.65,29.78575,96.5,79,0,0,0.865833649596556,10.25
"2847",11.5,69.4666666666667,29.8026666666667,93,126,0,0,1.72168578799633,7.575,69.925,29.7885,97,79,0,0,0.749500689541233,17.375
"2848",15.6666666666667,69.7333333333333,29.8273333333333,90.3333333333333,112,3.33333333333333,0,2.40555081025339,8.025,69.275,29.78775,96.75,83.75,0.5,0,0.79224237059308,11.575
"2849",20.975,68.8,29.83925,90,92.5,1.5,0.015,2.41538750387971,23.225,67.475,29.8135,93.75,139.75,0.5,0.005,1.43651063818016,23.3
"2850",16.85,67.125,29.851,93.75,141.5,0,0.025,1.41877384085791,22.4,66.45,29.819,95.75,101.5,0,0.0525,0.942377533678278,24.675
"2851",14.75,67.6,29.85075,95,147.75,1,0.03,1.15362452487506,15.95,66.275,29.823,96.75,101,0,0.08,0.716656993915448,15.2
"2852",16.65,70.4,29.849,91,151.25,1,0.03,2.28925901498188,9.75,66.4,29.8435,97.25,101.75,0,0.08,0.608096165502222,6.025
"2853",16.35,72.8,29.84075,87,132.25,1.25,0.03,3.59115754030802,7.425,66.825,29.83,97.75,98.25,0,0.3875,0.505128326296692,8.725
"2854",25.125,75.85,29.82275,79.5,127.75,3.5,0.03,6.27123919520875,12.825,67.775,29.813,97.5,72.5,0,0.56,0.58114328135458,7.95
"2855",33.3,79.75,29.804,76,169.5,4.25,0.03,8.3248150364325,8.2,68.475,29.8075,97.5,75,0,0.56,0.592876710652631,10.775
"2856",24.875,72.525,29.79675,85,161.25,8.75,0.145,4.48476456453577,13.45,68.775,29.818,96.25,189.75,0.5,0.5975,0.899014079855251,10.075
"2857",28.85,69.975,29.7545,96.25,38.75,2.75,0.56,0.948412355819678,28.25,69.05,29.778,94.5,162.75,0.75,0.6375,1.36525648367891,24.2
"2858",31.7,72.825,29.73875,92.25,96.25,1.5,0.56,2.15731490250802,35.05,74.75,29.72875,80.5,106.25,0.25,0.64,5.78337146824812,31.7
"2859",31.925,75.15,29.718,86.25,136.5,1.25,0.56,4.09704279836843,36.3,75.8,29.71975,77,79.75,0,0.64,7.00763703712951,28.05
