Ozone,Temp,Press,RH,WindDir,WindSpeed,Rainfall,Latitude,Longitude,InstrumentDT,ServerDT,GMTOffset,InstrumentD,InstrumentT,ServerD,ServerT
25.1,78.1,29.895,91,85,0,0.02,38.325623,-90.212738,8/5/2016 13:46:31,8/5/2016 18:15,0,8/5/2016,13:46:31,8/5/2016,18:15:26
30.7,78.3,29.896,91,85,0,0.02,38.325623,-90.212738,8/5/2016 14:01:31,8/5/2016 18:30,0,8/5/2016,14:01:31,8/5/2016,18:30:26
38.7,81.7,29.904,86,85,0,0.02,38.325623,-90.212738,8/5/2016 14:46:31,8/5/2016 19:15,0,8/5/2016,14:46:31,8/5/2016,19:15:26
44.2,83.1,29.9,82,153,0,0.02,38.325623,-90.212738,8/5/2016 15:01:31,8/5/2016 19:30,0,8/5/2016,15:01:31,8/5/2016,19:30:26
48.9,83.7,29.897,76,255,1,0.02,38.325623,-90.212738,8/5/2016 15:16:31,8/5/2016 19:45,0,8/5/2016,15:16:31,8/5/2016,19:45:26
47.4,86.6,29.873,71,294,1,0.02,38.325623,-90.212738,8/5/2016 16:01:31,8/5/2016 20:30,0,8/5/2016,16:01:31,8/5/2016,20:30:26
48.6,86.5,29.87,72,254,1,0.02,38.325623,-90.212738,8/5/2016 16:16:31,8/5/2016 20:45,0,8/5/2016,16:16:31,8/5/2016,20:45:26
51.2,87.2,29.861,70,257,0,0.02,38.325623,-90.212738,8/5/2016 16:31:31,8/5/2016 21:00,0,8/5/2016,16:31:31,8/5/2016,21:00:26
49,86.9,29.849,70,207,0,0.02,38.325623,-90.212738,8/5/2016 16:46:31,8/5/2016 21:15,0,8/5/2016,16:46:31,8/5/2016,21:15:26
48,85.3,29.842,72,250,1,0.02,38.325623,-90.212738,8/5/2016 17:01:31,8/5/2016 21:30,0,8/5/2016,17:01:31,8/5/2016,21:30:26
49.3,85.2,29.848,73,248,1,0.02,38.325623,-90.212738,8/5/2016 17:16:31,8/5/2016 21:45,0,8/5/2016,17:16:31,8/5/2016,21:45:26
49.1,85.9,29.849,73,185,0,0.02,38.325623,-90.212738,8/5/2016 17:31:31,8/5/2016 22:00,0,8/5/2016,17:31:31,8/5/2016,22:00:25
46.9,85.2,29.854,74,296,1,0.02,38.325623,-90.212738,8/5/2016 17:46:31,8/5/2016 22:15,0,8/5/2016,17:46:31,8/5/2016,22:15:25
46.1,85,29.851,75,295,0,0.02,38.325623,-90.212738,8/5/2016 18:01:31,8/5/2016 22:30,0,8/5/2016,18:01:31,8/5/2016,22:30:25
46.1,84.7,29.858,76,295,0,0.02,38.325623,-90.212738,8/5/2016 18:16:31,8/5/2016 22:45,0,8/5/2016,18:16:31,8/5/2016,22:45:25
46.3,84.5,29.86,76,27,0,0.02,38.325623,-90.212738,8/5/2016 18:31:31,8/5/2016 23:00,0,8/5/2016,18:31:31,8/5/2016,23:00:25
44.5,84.2,29.869,76,65,0,0.02,38.325623,-90.212738,8/5/2016 18:46:31,8/5/2016 23:15,0,8/5/2016,18:46:31,8/5/2016,23:15:25
44.1,83.8,29.864,76,67,0,0.02,38.325623,-90.212738,8/5/2016 19:01:31,8/5/2016 23:30,0,8/5/2016,19:01:31,8/5/2016,23:30:25
42.6,83.8,29.865,78,67,0,0.02,38.325623,-90.212738,8/5/2016 19:16:31,8/5/2016 23:45,0,8/5/2016,19:16:31,8/5/2016,23:45:25
43.4,83.8,29.875,77,67,0,0.02,38.325623,-90.212738,8/5/2016 19:31:31,8/6/2016 0:00,0,8/5/2016,19:31:31,8/6/2016,0:00:25
41.9,83.1,29.873,77,67,0,0.02,38.325623,-90.212738,8/5/2016 19:46:31,8/6/2016 0:15,0,8/5/2016,19:46:31,8/6/2016,0:15:25
39.1,82.5,29.87,79,67,0,0.02,38.325623,-90.212738,8/5/2016 20:01:31,8/6/2016 0:30,0,8/5/2016,20:01:31,8/6/2016,0:30:25
36.4,81.9,29.869,81,67,0,0.02,38.325623,-90.212738,8/5/2016 20:16:31,8/6/2016 0:45,0,8/5/2016,20:16:31,8/6/2016,0:45:25
24.8,80,29.882,85,67,0,0.02,38.325623,-90.212738,8/5/2016 21:01:31,8/6/2016 1:30,0,8/5/2016,21:01:31,8/6/2016,1:30:25
23.9,79.7,29.877,86,67,0,0.02,38.325623,-90.212738,8/5/2016 21:16:31,8/6/2016 1:45,0,8/5/2016,21:16:31,8/6/2016,1:45:25
24,79.1,29.876,86,67,0,0.02,38.325623,-90.212738,8/5/2016 21:31:31,8/6/2016 2:00,0,8/5/2016,21:31:31,8/6/2016,2:00:25
21.5,78.7,29.885,88,67,0,0.02,38.325623,-90.212738,8/5/2016 21:46:31,8/6/2016 2:15,0,8/5/2016,21:46:31,8/6/2016,2:15:25
18.7,78.3,29.892,89,67,0,0.02,38.325623,-90.212738,8/5/2016 22:01:31,8/6/2016 2:30,0,8/5/2016,22:01:31,8/6/2016,2:30:25
17.6,78.1,29.9,89,67,0,0.02,38.325623,-90.212738,8/5/2016 22:16:31,8/6/2016 2:45,0,8/5/2016,22:16:31,8/6/2016,2:45:25
17,78.2,29.899,89,67,0,0.02,38.325623,-90.212738,8/5/2016 22:31:31,8/6/2016 3:00,0,8/5/2016,22:31:31,8/6/2016,3:00:25
14.7,78.3,29.899,89,67,0,0.02,38.325623,-90.212738,8/5/2016 22:46:31,8/6/2016 3:15,0,8/5/2016,22:46:31,8/6/2016,3:15:25
12.6,78.2,29.904,90,67,0,0.02,38.325623,-90.212738,8/5/2016 23:01:31,8/6/2016 3:30,0,8/5/2016,23:01:31,8/6/2016,3:30:25
12.1,78.1,29.902,90,67,0,0.02,38.325623,-90.212738,8/5/2016 23:16:31,8/6/2016 3:45,0,8/5/2016,23:16:31,8/6/2016,3:45:25
13,78,29.898,90,67,0,0.02,38.325623,-90.212738,8/5/2016 23:31:31,8/6/2016 4:00,0,8/5/2016,23:31:31,8/6/2016,4:00:25
12.1,77.9,29.901,91,67,0,0.02,38.325623,-90.212738,8/5/2016 23:46:31,8/6/2016 4:15,0,8/5/2016,23:46:31,8/6/2016,4:15:24
11.8,77.9,29.905,91,67,0,0.02,38.325623,-90.212738,8/6/2016 0:01:31,8/6/2016 4:30,0,8/6/2016,0:01:31,8/6/2016,4:30:24
10.6,77.9,29.911,91,67,0,0.02,38.325623,-90.212738,8/6/2016 0:16:31,8/6/2016 4:45,0,8/6/2016,0:16:31,8/6/2016,4:45:24
17.4,78.1,29.918,91,67,0,0.02,38.325623,-90.212738,8/6/2016 0:31:31,8/6/2016 5:00,0,8/6/2016,0:31:31,8/6/2016,5:00:24
17.3,78.5,29.918,90,67,0,0,38.325623,-90.212738,8/6/2016 0:46:31,8/6/2016 5:15,0,8/6/2016,0:46:31,8/6/2016,5:15:24
16.3,78.6,29.915,90,67,0,0,38.325623,-90.212738,8/6/2016 1:01:31,8/6/2016 5:30,0,8/6/2016,1:01:31,8/6/2016,5:30:24
14.1,78.4,29.917,90,67,0,0,38.325623,-90.212738,8/6/2016 1:16:31,8/6/2016 5:45,0,8/6/2016,1:16:31,8/6/2016,5:45:24
11.4,78.1,29.915,91,67,0,0,38.325623,-90.212738,8/6/2016 1:31:31,8/6/2016 6:00,0,8/6/2016,1:31:31,8/6/2016,6:00:24
16.3,77.5,29.919,90,67,0,0,38.325623,-90.212738,8/6/2016 1:46:31,8/6/2016 6:15,0,8/6/2016,1:46:31,8/6/2016,6:15:24
18,77.2,29.916,90,67,0,0,38.325623,-90.212738,8/6/2016 2:01:31,8/6/2016 6:30,0,8/6/2016,2:01:31,8/6/2016,6:30:24
19.4,77.2,29.914,89,67,0,0,38.325623,-90.212738,8/6/2016 2:16:31,8/6/2016 6:45,0,8/6/2016,2:16:31,8/6/2016,6:45:24
17.9,77.1,29.917,90,67,0,0,38.325623,-90.212738,8/6/2016 2:31:31,8/6/2016 7:00,0,8/6/2016,2:31:31,8/6/2016,7:00:24
18.8,76.9,29.912,89,67,0,0,38.325623,-90.212738,8/6/2016 2:46:31,8/6/2016 7:15,0,8/6/2016,2:46:31,8/6/2016,7:15:27
24,76.6,29.904,85,67,0,0,38.325623,-90.212738,8/6/2016 3:01:31,8/6/2016 7:30,0,8/6/2016,3:01:31,8/6/2016,7:30:24
31.3,76.7,29.906,81,261,0,0,38.325623,-90.212738,8/6/2016 3:16:31,8/6/2016 7:45,0,8/6/2016,3:16:31,8/6/2016,7:45:24
30.7,76.4,29.906,79,261,0,0,38.325623,-90.212738,8/6/2016 3:31:31,8/6/2016 8:00,0,8/6/2016,3:31:31,8/6/2016,8:00:24
32.7,76.4,29.905,79,260,0,0,38.325623,-90.212738,8/6/2016 3:46:31,8/6/2016 8:15,0,8/6/2016,3:46:31,8/6/2016,8:15:24
31.5,76.2,29.907,79,260,0,0,38.325623,-90.212738,8/6/2016 4:01:31,8/6/2016 8:30,0,8/6/2016,4:01:31,8/6/2016,8:30:24
30.3,76.2,29.906,79,260,0,0,38.325623,-90.212738,8/6/2016 4:16:31,8/6/2016 8:45,0,8/6/2016,4:16:31,8/6/2016,8:45:24
32.5,76.2,29.904,78,260,0,0,38.325623,-90.212738,8/6/2016 4:31:31,8/6/2016 9:00,0,8/6/2016,4:31:31,8/6/2016,9:00:24
33.1,76.1,29.905,77,259,0,0,38.325623,-90.212738,8/6/2016 4:46:31,8/6/2016 9:15,0,8/6/2016,4:46:31,8/6/2016,9:15:24
35.8,76.1,29.906,78,286,0,0,38.325623,-90.212738,8/6/2016 5:01:31,8/6/2016 9:30,0,8/6/2016,5:01:31,8/6/2016,9:30:24
33.8,75.8,29.905,79,286,0,0,38.325623,-90.212738,8/6/2016 5:16:31,8/6/2016 9:45,0,8/6/2016,5:16:31,8/6/2016,9:45:24
32.6,75.7,29.904,80,276,0,0,38.325623,-90.212738,8/6/2016 5:31:31,8/6/2016 10:00,0,8/6/2016,5:31:31,8/6/2016,10:00:24
29.6,75.6,29.908,81,276,0,0,38.325623,-90.212738,8/6/2016 5:46:31,8/6/2016 10:15,0,8/6/2016,5:46:31,8/6/2016,10:15:23
27.4,3276.7,29.907,255,32767,255,0,38.325623,-90.212738,8/6/2016 6:01:31,8/6/2016 10:30,0,8/6/2016,6:01:31,8/6/2016,10:30:23
27.1,3276.7,29.912,255,32767,255,0,38.325623,-90.212738,8/6/2016 6:16:31,8/6/2016 10:45,0,8/6/2016,6:16:31,8/6/2016,10:45:23
26.4,3276.7,29.914,255,32767,255,0,38.325623,-90.212738,8/6/2016 6:31:31,8/6/2016 11:00,0,8/6/2016,6:31:31,8/6/2016,11:00:23
25.5,3276.7,29.921,255,32767,255,0,38.325623,-90.212738,8/6/2016 6:46:31,8/6/2016 11:15,0,8/6/2016,6:46:31,8/6/2016,11:15:23
23.7,3276.7,29.926,255,32767,255,0,38.325623,-90.212738,8/6/2016 7:01:31,8/6/2016 11:30,0,8/6/2016,7:01:31,8/6/2016,11:30:23
22.7,3276.7,29.932,255,32767,255,0,38.325623,-90.212738,8/6/2016 7:16:30,8/6/2016 11:45,0,8/6/2016,7:16:30,8/6/2016,11:45:23
22.1,3276.7,29.93,255,32767,255,0,38.325623,-90.212738,8/6/2016 7:31:30,8/6/2016 12:00,0,8/6/2016,7:31:30,8/6/2016,12:00:23
21.9,3276.7,29.926,255,32767,255,0,38.325623,-90.212738,8/6/2016 7:46:30,8/6/2016 12:15,0,8/6/2016,7:46:30,8/6/2016,12:15:23
23.4,3276.7,29.934,255,32767,255,0,38.325623,-90.212738,8/6/2016 8:01:30,8/6/2016 12:30,0,8/6/2016,8:01:30,8/6/2016,12:30:23
23.7,3276.7,29.938,255,32767,255,0,38.325623,-90.212738,8/6/2016 8:16:30,8/6/2016 12:45,0,8/6/2016,8:16:30,8/6/2016,12:45:23
22.4,75.1,29.942,82,276,0,0,38.325623,-90.212738,8/6/2016 8:31:30,8/6/2016 13:00,0,8/6/2016,8:31:30,8/6/2016,13:00:24
22.4,76,29.947,82,276,0,0,38.325623,-90.212738,8/6/2016 8:46:30,8/6/2016 13:15,0,8/6/2016,8:46:30,8/6/2016,13:15:23
22.1,75.9,29.946,81,276,0,0,38.325623,-90.212738,8/6/2016 9:01:30,8/6/2016 13:30,0,8/6/2016,9:01:30,8/6/2016,13:30:23
23.3,76.2,29.946,80,275,0,0,38.325623,-90.212738,8/6/2016 9:16:30,8/6/2016 13:45,0,8/6/2016,9:16:30,8/6/2016,13:45:23
23,76.4,29.942,80,275,0,0,38.325623,-90.212738,8/6/2016 9:31:30,8/6/2016 14:00,0,8/6/2016,9:31:30,8/6/2016,14:00:23
21.7,76.4,29.945,80,275,0,0,38.325623,-90.212738,8/6/2016 9:46:30,8/6/2016 14:15,0,8/6/2016,9:46:30,8/6/2016,14:15:23
25,76.8,29.945,79,275,0,0,38.325623,-90.212738,8/6/2016 10:01:30,8/6/2016 14:30,0,8/6/2016,10:01:30,8/6/2016,14:30:23
25.5,77.6,29.944,77,274,0,0,38.325623,-90.212738,8/6/2016 10:16:30,8/6/2016 14:45,0,8/6/2016,10:16:30,8/6/2016,14:45:23
27.9,77.8,29.944,77,263,0,0,38.325623,-90.212738,8/6/2016 10:31:30,8/6/2016 15:00,0,8/6/2016,10:31:30,8/6/2016,15:00:30
30.1,78,29.941,75,267,0,0,38.325623,-90.212738,8/6/2016 10:46:30,8/6/2016 15:15,0,8/6/2016,10:46:30,8/6/2016,15:15:23
31.6,78.2,29.945,74,233,0,0,38.325623,-90.212738,8/6/2016 11:01:30,8/6/2016 15:30,0,8/6/2016,11:01:30,8/6/2016,15:30:23
33.5,78.8,29.946,72,220,0,0,38.325623,-90.212738,8/6/2016 11:16:30,8/6/2016 15:45,0,8/6/2016,11:16:30,8/6/2016,15:45:23
36.7,79.4,29.943,72,264,0,0,38.325623,-90.212738,8/6/2016 11:31:30,8/6/2016 16:00,0,8/6/2016,11:31:30,8/6/2016,16:00:23
37.8,79.9,29.945,69,29,0,0,38.325623,-90.212738,8/6/2016 11:46:30,8/6/2016 16:15,0,8/6/2016,11:46:30,8/6/2016,16:15:23
40.2,80.7,29.95,69,282,0,0,38.325623,-90.212738,8/6/2016 12:01:30,8/6/2016 16:30,0,8/6/2016,12:01:30,8/6/2016,16:30:23
42.2,81.7,29.951,69,75,0,0,38.325623,-90.212738,8/6/2016 12:16:30,8/6/2016 16:45,0,8/6/2016,12:16:30,8/6/2016,16:45:23
41.8,82.1,29.95,65,155,0,0,38.325623,-90.212738,8/6/2016 12:31:30,8/6/2016 17:00,0,8/6/2016,12:31:30,8/6/2016,17:00:25
43.2,82.2,29.946,66,121,0,0,38.325623,-90.212738,8/6/2016 12:46:30,8/6/2016 17:15,0,8/6/2016,12:46:30,8/6/2016,17:15:23
44.4,82.4,29.944,66,100,1,0,38.325623,-90.212738,8/6/2016 13:01:30,8/6/2016 17:30,0,8/6/2016,13:01:30,8/6/2016,17:30:23
45.7,83.2,29.941,65,99,0,0,38.325623,-90.212738,8/6/2016 13:16:30,8/6/2016 17:45,0,8/6/2016,13:16:30,8/6/2016,17:45:23
45.1,83.7,29.943,65,248,0,0,38.325623,-90.212738,8/6/2016 13:31:30,8/6/2016 18:00,0,8/6/2016,13:31:30,8/6/2016,18:00:23
44.7,83.5,29.942,65,250,0,0,38.325623,-90.212738,8/6/2016 13:46:30,8/6/2016 18:15,0,8/6/2016,13:46:30,8/6/2016,18:15:23
48.8,84.1,29.937,61,293,1,0,38.325623,-90.212738,8/6/2016 14:01:30,8/6/2016 18:30,0,8/6/2016,14:01:30,8/6/2016,18:30:23
46.7,85.4,29.934,61,264,0,0,38.325623,-90.212738,8/6/2016 14:16:30,8/6/2016 18:45,0,8/6/2016,14:16:30,8/6/2016,18:45:23
50.9,87.4,29.933,55,250,0,0,38.325623,-90.212738,8/6/2016 14:31:30,8/6/2016 19:00,0,8/6/2016,14:31:30,8/6/2016,19:00:23
46.4,86,29.928,56,277,1,0,38.325623,-90.212738,8/6/2016 14:46:30,8/6/2016 19:15,0,8/6/2016,14:46:30,8/6/2016,19:15:22
48.3,86.1,29.924,56,158,0,0,38.325623,-90.212738,8/6/2016 15:01:30,8/6/2016 19:30,0,8/6/2016,15:01:30,8/6/2016,19:30:22
46.7,85.6,29.91,54,265,0,0,38.325623,-90.212738,8/6/2016 15:46:30,8/6/2016 20:15,0,8/6/2016,15:46:30,8/6/2016,20:15:23
46.2,86.2,29.905,54,280,0,0,38.325623,-90.212738,8/6/2016 16:01:30,8/6/2016 20:30,0,8/6/2016,16:01:30,8/6/2016,20:30:22
44.5,87.3,29.9,51,279,0,0,38.325623,-90.212738,8/6/2016 16:16:30,8/6/2016 20:45,0,8/6/2016,16:16:30,8/6/2016,20:45:22
47.4,87.5,29.893,50,278,0,0,38.325623,-90.212738,8/6/2016 17:01:30,8/6/2016 21:30,0,8/6/2016,17:01:30,8/6/2016,21:30:23
46,86.1,29.893,50,132,0,0,38.325623,-90.212738,8/6/2016 17:16:30,8/6/2016 21:45,0,8/6/2016,17:16:30,8/6/2016,21:45:22
46.4,84.9,29.89,53,249,1,0,38.325623,-90.212738,8/6/2016 17:31:30,8/6/2016 22:00,0,8/6/2016,17:31:30,8/6/2016,22:00:22
46.1,84.8,29.888,54,283,0,0,38.325623,-90.212738,8/6/2016 17:46:30,8/6/2016 22:15,0,8/6/2016,17:46:30,8/6/2016,22:15:22
47.2,84.1,29.893,57,307,0,0,38.325623,-90.212738,8/6/2016 18:01:30,8/6/2016 22:30,0,8/6/2016,18:01:30,8/6/2016,22:30:22
46.2,83.5,29.89,57,133,1,0,38.325623,-90.212738,8/6/2016 18:16:30,8/6/2016 22:45,0,8/6/2016,18:16:30,8/6/2016,22:45:22
45,83.1,29.891,56,257,0,0,38.325623,-90.212738,8/6/2016 18:31:30,8/6/2016 23:00,0,8/6/2016,18:31:30,8/6/2016,23:00:22
45.1,82,29.884,58,103,0,0,38.325623,-90.212738,8/6/2016 19:16:30,8/6/2016 23:45,0,8/6/2016,19:16:30,8/6/2016,23:45:22
40.1,80.3,29.885,63,186,1,0,38.325623,-90.212738,8/6/2016 20:01:30,8/7/2016 0:30,0,8/6/2016,20:01:30,8/7/2016,0:30:21
38,79.7,29.891,65,186,0,0,38.325623,-90.212738,8/6/2016 20:16:30,8/7/2016 0:45,0,8/6/2016,20:16:30,8/7/2016,0:45:21
35.8,79.2,29.897,66,262,0,0,38.325623,-90.212738,8/6/2016 20:31:30,8/7/2016 1:00,0,8/6/2016,20:31:30,8/7/2016,1:00:21
34.8,78.6,29.902,66,262,0,0,38.325623,-90.212738,8/6/2016 20:46:30,8/7/2016 1:15,0,8/6/2016,20:46:30,8/7/2016,1:15:21
34.8,78.2,29.904,66,254,0,0,38.325623,-90.212738,8/6/2016 21:01:30,8/7/2016 1:30,0,8/6/2016,21:01:30,8/7/2016,1:30:21
34.8,77.9,29.909,67,249,0,0,38.325623,-90.212738,8/6/2016 21:16:30,8/7/2016 1:45,0,8/6/2016,21:16:30,8/7/2016,1:45:21
30.4,76.2,29.936,71,248,0,0,38.325623,-90.212738,8/6/2016 22:01:30,8/7/2016 2:30,0,8/6/2016,22:01:30,8/7/2016,2:30:21
29.7,75,29.94,73,249,0,0,38.325623,-90.212738,8/6/2016 22:16:30,8/7/2016 2:45,0,8/6/2016,22:16:30,8/7/2016,2:45:21
26.2,74.3,29.943,77,248,0,0,38.325623,-90.212738,8/6/2016 22:31:30,8/7/2016 3:00,0,8/6/2016,22:31:30,8/7/2016,3:00:21
21.9,72.5,29.946,81,248,0,0,38.325623,-90.212738,8/6/2016 23:16:30,8/7/2016 3:45,0,8/6/2016,23:16:30,8/7/2016,3:45:21
20.9,71.9,29.952,82,248,0,0,38.325623,-90.212738,8/6/2016 23:31:30,8/7/2016 4:00,0,8/6/2016,23:31:30,8/7/2016,4:00:21
19.4,71.7,29.952,83,248,0,0,38.325623,-90.212738,8/6/2016 23:46:30,8/7/2016 4:15,0,8/6/2016,23:46:30,8/7/2016,4:15:21
16.4,71.4,29.953,84,248,0,0,38.325623,-90.212738,8/7/2016 0:01:30,8/7/2016 4:30,0,8/7/2016,0:01:30,8/7/2016,4:30:21
14.5,71.2,29.954,86,248,0,0,38.325623,-90.212738,8/7/2016 0:16:30,8/7/2016 4:45,0,8/7/2016,0:16:30,8/7/2016,4:45:21
13,71,29.954,86,248,0,0,38.325623,-90.212738,8/7/2016 0:31:30,8/7/2016 5:00,0,8/7/2016,0:31:30,8/7/2016,5:00:21
16.5,71.3,29.957,86,248,0,0,38.325623,-90.212738,8/7/2016 0:46:30,8/7/2016 5:15,0,8/7/2016,0:46:30,8/7/2016,5:15:21
15.6,69.9,29.955,88,248,0,0,38.325623,-90.212738,8/7/2016 1:31:30,8/7/2016 6:00,0,8/7/2016,1:31:30,8/7/2016,6:00:20
15.5,70.1,29.951,88,248,0,0,38.325623,-90.212738,8/7/2016 1:46:30,8/7/2016 6:15,0,8/7/2016,1:46:30,8/7/2016,6:15:20
14.8,70,29.95,88,248,0,0,38.325623,-90.212738,8/7/2016 2:01:30,8/7/2016 6:30,0,8/7/2016,2:01:30,8/7/2016,6:30:20
15.7,69.6,29.953,88,248,0,0,38.325623,-90.212738,8/7/2016 2:16:30,8/7/2016 6:45,0,8/7/2016,2:16:30,8/7/2016,6:45:20
14.5,69.2,29.951,89,248,0,0,38.325623,-90.212738,8/7/2016 2:31:30,8/7/2016 7:00,0,8/7/2016,2:31:30,8/7/2016,7:00:20
13.9,68.9,29.95,89,248,0,0,38.325623,-90.212738,8/7/2016 2:46:30,8/7/2016 7:15,0,8/7/2016,2:46:30,8/7/2016,7:15:20
12.4,68.6,29.95,90,248,0,0,38.325623,-90.212738,8/7/2016 3:01:30,8/7/2016 7:30,0,8/7/2016,3:01:30,8/7/2016,7:30:20
8.9,67.5,29.946,93,248,0,0,38.325623,-90.212738,8/7/2016 4:16:30,8/7/2016 8:45,0,8/7/2016,4:16:30,8/7/2016,8:45:20
9.2,67.4,29.945,93,248,0,0,38.325623,-90.212738,8/7/2016 4:31:30,8/7/2016 9:00,0,8/7/2016,4:31:30,8/7/2016,9:00:20
9.5,67.2,29.943,93,248,0,0,38.325623,-90.212738,8/7/2016 4:46:30,8/7/2016 9:15,0,8/7/2016,4:46:30,8/7/2016,9:15:20
7.6,66.9,29.95,94,110,0,0,38.325623,-90.212738,8/7/2016 5:31:30,8/7/2016 10:00,0,8/7/2016,5:31:30,8/7/2016,10:00:20
7.3,65.6,29.952,93,112,0,0,38.325623,-90.212738,8/7/2016 5:46:30,8/7/2016 10:15,0,8/7/2016,5:46:30,8/7/2016,10:15:20
6.8,3276.7,29.949,255,32767,255,0,38.325623,-90.212738,8/7/2016 6:01:30,8/7/2016 10:30,0,8/7/2016,6:01:30,8/7/2016,10:30:20
4.9,3276.7,29.955,255,32767,255,0,38.325623,-90.212738,8/7/2016 6:16:30,8/7/2016 10:45,0,8/7/2016,6:16:30,8/7/2016,10:45:20
5.8,3276.7,29.959,255,32767,255,0,38.325623,-90.212738,8/7/2016 6:31:30,8/7/2016 11:00,0,8/7/2016,6:31:30,8/7/2016,11:00:20
6.4,3276.7,29.964,255,32767,255,0,38.325623,-90.212738,8/7/2016 6:46:30,8/7/2016 11:15,0,8/7/2016,6:46:30,8/7/2016,11:15:19
6.7,3276.7,29.967,255,32767,255,0,38.325623,-90.212738,8/7/2016 7:01:29,8/7/2016 11:30,0,8/7/2016,7:01:29,8/7/2016,11:30:19
4.3,3276.7,29.976,255,32767,255,0,38.325623,-90.212738,8/7/2016 7:46:29,8/7/2016 12:15,0,8/7/2016,7:46:29,8/7/2016,12:15:19
5.3,66.7,29.975,96,110,255,0,38.325623,-90.212738,8/7/2016 8:01:29,8/7/2016 12:30,0,8/7/2016,8:01:29,8/7/2016,12:30:19
8.7,67.4,29.982,96,110,0,0,38.325623,-90.212738,8/7/2016 8:16:29,8/7/2016 12:45,0,8/7/2016,8:16:29,8/7/2016,12:45:19
12.2,68.3,29.983,95,111,0,0,38.325623,-90.212738,8/7/2016 8:31:29,8/7/2016 13:00,0,8/7/2016,8:31:29,8/7/2016,13:00:19
19.4,71.9,29.985,82,266,0,0,38.325623,-90.212738,8/7/2016 9:16:29,8/7/2016 13:45,0,8/7/2016,9:16:29,8/7/2016,13:45:19
25.8,74.3,29.984,76,266,0,0,38.325623,-90.212738,8/7/2016 10:01:29,8/7/2016 14:30,0,8/7/2016,10:01:29,8/7/2016,14:30:19
28.2,74.9,29.983,77,266,0,0,38.325623,-90.212738,8/7/2016 10:16:29,8/7/2016 14:45,0,8/7/2016,10:16:29,8/7/2016,14:45:19
30.7,75.8,29.984,74,131,0,0,38.325623,-90.212738,8/7/2016 10:31:29,8/7/2016 15:00,0,8/7/2016,10:31:29,8/7/2016,15:00:19
33.9,76.6,29.981,72,131,0,0,38.325623,-90.212738,8/7/2016 10:46:29,8/7/2016 15:15,0,8/7/2016,10:46:29,8/7/2016,15:15:19
34.8,77.4,29.98,71,104,0,0,38.325623,-90.212738,8/7/2016 11:01:29,8/7/2016 15:30,0,8/7/2016,11:01:29,8/7/2016,15:30:19
36.6,78,29.984,68,299,0,0,38.325623,-90.212738,8/7/2016 11:16:29,8/7/2016 15:45,0,8/7/2016,11:16:29,8/7/2016,15:45:19
37.5,78.8,29.985,64,359,0,0,38.325623,-90.212738,8/7/2016 11:31:29,8/7/2016 16:00,0,8/7/2016,11:31:29,8/7/2016,16:00:19
39.2,79.7,29.984,65,63,0,0,38.325623,-90.212738,8/7/2016 11:46:29,8/7/2016 16:15,0,8/7/2016,11:46:29,8/7/2016,16:15:19
40.8,79.4,29.985,63,89,1,0,38.325623,-90.212738,8/7/2016 12:01:29,8/7/2016 16:30,0,8/7/2016,12:01:29,8/7/2016,16:30:19
40.2,80.4,29.982,63,103,0,0,38.325623,-90.212738,8/7/2016 12:16:29,8/7/2016 16:45,0,8/7/2016,12:16:29,8/7/2016,16:45:19
41.7,80.8,29.982,62,103,0,0,38.325623,-90.212738,8/7/2016 12:31:29,8/7/2016 17:00,0,8/7/2016,12:31:29,8/7/2016,17:00:19
44.8,80.5,29.984,61,103,0,0,38.325623,-90.212738,8/7/2016 12:46:29,8/7/2016 17:15,0,8/7/2016,12:46:29,8/7/2016,17:15:19
45.2,82.1,29.983,59,177,0,0,38.325623,-90.212738,8/7/2016 13:01:29,8/7/2016 17:30,0,8/7/2016,13:01:29,8/7/2016,17:30:19
45.3,83,29.98,56,89,0,0,38.325623,-90.212738,8/7/2016 13:16:29,8/7/2016 17:45,0,8/7/2016,13:16:29,8/7/2016,17:45:19
45.6,84.3,29.977,54,226,0,0,38.325623,-90.212738,8/7/2016 13:31:29,8/7/2016 18:00,0,8/7/2016,13:31:29,8/7/2016,18:00:19
43.2,83.6,29.974,54,134,0,0,38.325623,-90.212738,8/7/2016 13:46:29,8/7/2016 18:15,0,8/7/2016,13:46:29,8/7/2016,18:15:18
49.6,86.8,29.966,49,125,0,0,38.325623,-90.212738,8/7/2016 14:31:29,8/7/2016 19:00,0,8/7/2016,14:31:29,8/7/2016,19:00:19
51.5,88.2,29.959,47,79,0,0,38.325623,-90.212738,8/7/2016 14:46:29,8/7/2016 19:15,0,8/7/2016,14:46:29,8/7/2016,19:15:18
49.8,84.9,29.957,52,167,0,0,38.325623,-90.212738,8/7/2016 15:01:29,8/7/2016 19:30,0,8/7/2016,15:01:29,8/7/2016,19:30:18
52.9,86.8,29.951,51,86,0,0,38.325623,-90.212738,8/7/2016 15:16:29,8/7/2016 19:45,0,8/7/2016,15:16:29,8/7/2016,19:45:18
55.5,89.6,29.946,45,85,0,0,38.325623,-90.212738,8/7/2016 15:31:29,8/7/2016 20:00,0,8/7/2016,15:31:29,8/7/2016,20:00:19
