"","Rdate","Ozone","Temp","Pressure","RH","WindDir","WindSpeed.mph.","Rainfall","VPD","site"
"325",2015-05-08 00:00:00,30.55,72.975,29.90125,71.75,84,0.25,0,7.82954091351766,1
"326",2015-05-08 01:00:00,28.725,71,29.89575,76.25,93,0,0,6.16824982244678,1
"327",2015-05-08 02:00:00,22.45,68.45,29.89025,82,93,0,0,4.28163406676763,1
"328",2015-05-08 03:00:00,18.975,66.75,29.889,85.5,93,0,0,3.25328324441119,1
"329",2015-05-08 04:00:00,17.175,66.1,29.89525,87.75,93,0,0,2.68705104886928,1
"330",2015-05-08 05:00:00,14.9,66.475,29.902,86.25,93,0,0,3.05199405953625,1
"331",2015-05-08 06:00:00,12.675,65.95,29.909,86.75,91.5,0,0,2.8873417922776,1
"332",2015-05-08 07:00:00,14.825,68.05,29.91575,82.25,85,0.5,0,4.19089961016398,1
"333",2015-05-08 08:00:00,20.1,70.225,29.9135,76.25,81.75,0.5,0,5.99788364343237,1
"334",2015-05-08 09:00:00,23.25,72.45,29.9065,74,67.25,1.25,0,7.08233478317513,1
"335",2015-05-08 10:00:00,22.725,71.625,29.91775,79.5,98,1,0,5.46179566028907,1
"336",2015-05-08 11:00:00,24.7666666666667,68.1,29.925,88.6666666666667,99.3333333333333,0,0.0733333333333333,2.67592193498499,1
"337",2015-05-08 12:00:00,23.0666666666667,67.1333333333333,29.916,93.3333333333333,90,0,0.283333333333333,1.51465529321721,1
"338",2015-05-08 13:00:00,23.775,67.275,29.891,95,176.25,0,0.4425,1.14067495595437,1
"339",2015-05-08 14:00:00,25.375,68.15,29.8815,94.5,262,0,0.4675,1.29210024060698,1
"340",2015-05-08 15:00:00,27.3,69.925,29.887,92.5,262.5,0,0.47,1.88092093312664,1
"341",2015-05-08 16:00:00,29.825,70.95,29.884,88,263,0,0.47,3.1024667031034,1
"342",2015-05-08 17:00:00,30.95,71.525,29.88275,85.75,265,0,0.47,3.76167455320801,1
"343",2015-05-08 18:00:00,31.5,71.625,29.88425,84.75,129.5,0,0.47,4.03626539709035,1
"344",2015-05-08 19:00:00,26.6,70.75,29.89375,86.5,80,0,0.47,3.47247355253356,1
"345",2015-05-08 20:00:00,14.2,69.25,29.9035,91.5,80,0,0.47,2.07629017285556,1
"346",2015-05-08 21:00:00,12.9,68.575,29.92325,93.5,80,0,0.47,1.55183061336092,1
"347",2015-05-08 22:00:00,9.85,67.925,29.93675,94.75,80,0,0.47,1.22514293311588,1
"348",2015-05-08 23:00:00,8.975,66.65,29.94225,95,80,0,0.47,1.11642034864424,1
"349",2015-05-09 00:00:00,3.25,65.3,29.956,96,80,0,0,0.852197306470371,1
"350",2015-05-09 01:00:00,1.875,64.8,29.96925,97,80,0,0,0.628089859677211,1
"351",2015-05-09 02:00:00,3.3,65.225,29.9725,97,80,0,0,0.637448872747246,1
"352",2015-05-09 03:00:00,8.2,64.975,29.97075,97,80,0,0,0.631931714617775,1
"353",2015-05-09 04:00:00,15.7,64.7,29.96025,98,129,0,0,0.417264273485186,1
"354",2015-05-09 05:00:00,23.175,64.2,29.97,97.25,160.25,0,0,0.563632884680821,1
"356",2015-05-09 07:00:00,20.125,64.325,29.98325,97,274,0,0,0.617769196725213,1
"357",2015-05-09 08:00:00,22.55,65.175,29.9915,95.25,236.75,0.25,0,1.00900064771087,1
"358",2015-05-09 09:00:00,24.075,65.725,29.98825,92.75,89,0,0,1.56805742141206,1
"359",2015-05-09 10:00:00,23.525,66.375,29.9925,91.25,225.75,0.25,0.0075,1.93511845662408,1
"360",2015-05-09 11:00:00,19.725,65.925,29.99475,94.25,248.75,0,0.0825,1.25287319803505,1
"361",2015-05-09 12:00:00,18.05,66.175,29.981,96.25,310,0,0.29,0.822585679820815,1
"362",2015-05-09 13:00:00,22.525,67.55,29.9555,96.5,167.75,0,0.4,0.80667472318853,1
"363",2015-05-09 14:00:00,22.825,68.225,29.93925,96.25,229,0.5,0.56,0.884176202981953,1
"364",2015-05-09 15:00:00,26.525,68.475,29.92225,95.25,276.75,0.5,0.58,1.12882240043424,1
"365",2015-05-09 16:00:00,31.575,70.225,29.90975,91.25,297,0.5,0.58,2.21634096784234,1
"366",2015-05-09 17:00:00,27.2,69.225,29.9055,93.25,35,0.25,0.63,1.65014146997464,1
"367",2015-05-09 18:00:00,27.625,68.05,29.899,95.75,90,0.25,0.735,0.99606699732718,1
"368",2015-05-09 19:00:00,22.65,67.875,29.902,96.25,83,0,0.74,0.873904015431333,1
"369",2015-05-09 20:00:00,13.675,66.675,29.91175,97,83,0,0.74,0.670421160191681,1
"370",2015-05-09 21:00:00,7,65.425,29.9245,97,83,0,0.74,0.641921792316064,1
"371",2015-05-09 22:00:00,6.35,65.425,29.93025,98,83,0,0.74,0.427941046509351,1
"372",2015-05-09 23:00:00,9.275,65.4,29.9405,98,83,0,0.74,0.427561950806404,1
"373",2015-05-10 00:00:00,9.85,65.15,29.9295,98,83,0,0,0.42385799927134,1
"374",2015-05-10 01:00:00,9.175,65.125,29.9105,98,83,0,0,0.42349356010565,1
"375",2015-05-10 02:00:00,6.875,64.725,29.899,98.25,83,0,0,0.365105962943705,1
"376",2015-05-10 03:00:00,13.35,65,29.894,99,82,0,0.005,0.210824454831225,1
"379",2015-05-10 06:00:00,15.675,64.325,29.8885,99,75,0,0.01,0.205920309108269,1
"380",2015-05-10 07:00:00,13.775,65.4,29.90925,99,80.75,0,0.01,0.213801324309423,1
"381",2015-05-10 08:00:00,20,66.75,29.93675,97.75,89.25,0.75,0.01,0.508272408454113,1
"382",2015-05-10 09:00:00,26.9,68.475,29.95,90.25,87,0.75,0.01,2.33296240647087,1
"383",2015-05-10 10:00:00,32.575,71.5,29.93325,81.75,88.25,1,0.01,4.82957072023415,1
"384",2015-05-10 11:00:00,39.2,74.6,29.9245,73,100,1.5,0.01,7.90514838688743,1
"385",2015-05-10 12:00:00,42.575,77.025,29.93475,71.5,82.5,1.75,0.01,9.05371459803467,1
"386",2015-05-10 13:00:00,43.825,78.425,29.92425,68.25,82.25,1.5,0.01,10.5509145124532,1
"387",2015-05-10 14:00:00,39.65,80,29.91375,68,95.75,1.75,0.01,11.2084278029617,1
"388",2015-05-10 15:00:00,42.675,81.625,29.89475,66,71.25,2,0.01,12.5351483469469,1
"389",2015-05-10 16:00:00,36.625,80.625,29.86975,64.75,76.5,1.75,0.01,12.5856735748932,1
"390",2015-05-10 17:00:00,28.775,71.55,29.91275,87.25,85.75,1.25,0.2725,3.62825176213529,1
"391",2015-05-10 18:00:00,23.475,68.175,29.90275,94,82,0.25,0.34,1.4119727052581,1
"392",2015-05-10 19:00:00,26.075,66.375,29.90975,93.25,81.25,0.25,0.34,1.49147067643921,1
"393",2015-05-10 20:00:00,18.55,64.975,29.91375,95,82,0,0.34,1.05414749215868,1
"394",2015-05-10 21:00:00,14.375,64.425,29.92825,96,82,0,0.34,0.826568106926426,1
"395",2015-05-10 22:00:00,14.95,63.875,29.92425,96.5,81.75,0,0.34,0.709547696233936,1
"396",2015-05-10 23:00:00,17.375,64.225,29.93925,97,77,0,0.3425,0.615604018191448,1
"397",2015-05-11 00:00:00,15.35,64.425,29.918,97,59,0,0,0.619914490206849,1
"398",2015-05-11 01:00:00,14.9,64.4666666666667,29.903,97,84,0,0,0.620817319197938,1
"399",2015-05-11 02:00:00,12.8333333333333,64.5333333333333,29.8743333333333,97,87.3333333333333,0,0.0366666666666667,0.622264056466101,1
"400",2015-05-11 03:00:00,13.475,64.475,29.87975,97.75,81,0,0.1,0.465793555196672,1
"401",2015-05-11 04:00:00,20.55,64.1,29.875,97,93.5,0,0.225,0.612915330617658,1
"405",2015-05-11 08:00:00,26.525,62.325,29.874,98,88,0.5,0.7375,0.383921127515921,1
"406",2015-05-11 09:00:00,28.95,62.675,29.885,98,85.25,1.5,0.78,0.388704249452847,1
"407",2015-05-11 10:00:00,32.2,64.15,29.8885,95,83,2,0.78,1.03197867461595,1
"408",2015-05-11 11:00:00,35.9,65.725,29.89125,88.75,95,2.5,0.78,2.43335597801827,1
"409",2015-05-11 12:00:00,28.575,66.275,29.89175,87.25,80.25,2,0.78,2.8252823563859,1
"410",2015-05-11 13:00:00,27.575,67.6,29.90075,78,110.75,2.25,0.78,5.07646993080527,1
"411",2015-05-11 14:00:00,31.475,69.775,29.902,71.75,174.5,2.5,0.78,7.04870691568243,1
"412",2015-05-11 15:00:00,33.5,72.7,29.8975,59.25,122,2.25,0.78,11.1891335264422,1
"413",2015-05-11 16:00:00,36.025,72.875,29.90425,51.25,108,2.25,0.78,13.4570676282042,1
"414",2015-05-11 17:00:00,35.85,71.175,29.9205,50,138.5,1.25,0.78,13.0393438547513,1
"415",2015-05-11 18:00:00,36.575,69.775,29.9355,48,123.75,1.25,0.78,12.9270508249562,1
"416",2015-05-11 19:00:00,35.725,67.45,29.96025,51.25,120.5,0.75,0.78,11.1958872292667,1
"417",2015-05-11 20:00:00,36.6,64.575,29.9845,53.25,133,1,0.78,9.71519117036743,1
"418",2015-05-11 21:00:00,35.65,61.8,30.0135,60,115.75,0,0.78,7.54819546906317,1
"419",2015-05-11 22:00:00,36.85,60.175,30.0415,62.5,119.25,0.5,0.78,6.67036315341015,1
"420",2015-05-11 23:00:00,38.2,59.05,30.051,65,118.5,0.5,0.78,5.98550957391715,1
"421",2015-05-12 00:00:00,38.025,57.35,30.064,66.5,99,0,0,5.38603161346139,1
"422",2015-05-12 01:00:00,36.15,54.55,30.06325,72.25,115,0,0,4.05465242133067,1
"423",2015-05-12 02:00:00,29.925,51.975,30.07175,81.75,113.5,0,0,2.41275825886347,1
"424",2015-05-12 03:00:00,29.375,50.975,30.08675,84.25,113,0,0,2.00666415557633,1
"425",2015-05-12 04:00:00,26.325,50.15,30.1045,85.5,111.25,0,0,1.79188794590461,1
"426",2015-05-12 05:00:00,29.925,50.4,30.13175,79.25,94,0,0,2.58553016614449,1
"427",2015-05-12 06:00:00,30.425,50.1,30.1555,73.5,117.75,0,0,3.26794308041934,1
"428",2015-05-12 07:00:00,32.725,51.6,30.18075,68.5,127.75,1,0,4.10872475096102,1
"429",2015-05-12 08:00:00,35.75,53.3,30.20325,63.5,150.25,1.5,0,5.0688364664807,1
"430",2015-05-12 09:00:00,42.45,57.35,30.214,54.5,162,2,0,7.3167480229559,1
"431",2015-05-12 10:00:00,45.5,59.7,30.2135,48,167.5,1.5,0,9.10969755991931,1
"432",2015-05-12 11:00:00,47.625,62.25,30.226,43.75,196.5,2,0,10.7720816748618,1
"433",2015-05-12 12:00:00,48.8,64.475,30.23325,42.25,174.25,1.5,0,11.9720699661807,1
"434",2015-05-12 13:00:00,50.375,67.5,30.2365,38.75,182.5,1,0,14.090685279506,1
"435",2015-05-12 14:00:00,52.675,68.8,30.23375,36.5,189,1,0,15.2657857599594,1
"436",2015-05-12 15:00:00,54,69.7,30.2205,38.5,129,1,0,15.2460096383375,1
"437",2015-05-12 16:00:00,54.5,69.25,30.218,37.5,82,1,0,15.2589048954844,1
"438",2015-05-12 17:00:00,53.725,67.65,30.2165,39.75,234.75,0.5,0,13.925562469113,1
"439",2015-05-12 18:00:00,53.95,66.475,30.21525,38.75,74.25,0,0,13.5930741984807,1
"440",2015-05-12 19:00:00,52.625,64.575,30.219,41.5,44,0,0,12.1741666542179,1
"441",2015-05-12 20:00:00,44.85,59.625,30.2315,52.5,48,0,0,8.32135387049051,1
"442",2015-05-12 21:00:00,36.4,56.4,30.2415,62.5,48,0,0,5.82741408654089,1
"443",2015-05-12 22:00:00,21.6,52.625,30.268,74.25,48,0,0,3.49227774418949,1
"444",2015-05-12 23:00:00,14.45,51.425,30.267,77.75,48,0,0,2.88337891388229,1
"445",2015-05-13 00:00:00,6.975,50.075,30.265,83.5,48,0,0,2.03481731784958,1
"446",2015-05-13 01:00:00,4.9,48.9,30.264,86.75,48,0,0,1.56354458668589,1
"447",2015-05-13 02:00:00,4.675,48,30.2805,89.25,48,0,0,1.22566415284917,1
"449",2015-05-13 04:00:00,3.83333333333333,46.3,30.3006666666667,92.6666666666667,48,0,0,0.784104772299002,1
"450",2015-05-13 05:00:00,4.75,46.4,30.3,93.5,48,0,0,0.697514142751891,1
"451",2015-05-13 06:00:00,13.325,48.05,30.318,89.75,44.75,0,0,1.199681984918,1
"452",2015-05-13 07:00:00,25.35,53.175,30.3525,72.75,227.25,0.75,0,3.777000524832,1
"453",2015-05-13 08:00:00,27.3,56.275,30.37725,67,73.5,0.5,0,5.10766647900133,1
"454",2015-05-13 09:00:00,33.725,58.75,30.389,61.5,156,0.5,0,6.51753521158455,1
"455",2015-05-13 10:00:00,37.6,60.95,30.3745,58.25,124.75,1,0,7.6386823704864,1
"456",2015-05-13 11:00:00,39.9,63.5666666666667,30.3666666666667,55,50.3333333333333,1,0,9.02547003992876,1
"457",2015-05-13 12:00:00,44.85,66.55,30.3425,48.5,198,1,0,11.4642236014556,1
"458",2015-05-13 13:00:00,46.5333333333333,69.2333333333333,30.3126666666667,48,145,0.666666666666667,0,12.7004678062369,1
"459",2015-05-13 14:00:00,49.35,69.175,30.30275,46,65.75,1,0,13.1597068904075,1
"460",2015-05-13 15:00:00,52.625,71.175,30.28975,41.5,125.75,0.75,0,15.2515897737179,1
"461",2015-05-13 16:00:00,53.5,71.5,30.268,41,73.5,0.75,0,15.5531674656951,1
"462",2015-05-13 17:00:00,53.45,68.975,30.24775,44,207.75,1,0,13.5533185624179,1
"463",2015-05-13 18:00:00,52.425,67.4,30.233,48.25,113.75,0.75,0,11.8626154539759,1
"464",2015-05-13 19:00:00,49.65,65.85,30.232,54.5,68,0,0,9.88600712177326,1
"465",2015-05-13 20:00:00,46.3,63.825,30.234,59.75,110.25,0,0,8.15416480052264,1
"466",2015-05-13 21:00:00,43.2,62.35,30.2415,63.25,120.75,0,0,7.06133525690154,1
"467",2015-05-13 22:00:00,41.6,61.425,30.24425,65.5,67,0,0,6.41796456256537,1
"468",2015-05-13 23:00:00,40.025,60.55,30.23075,69,52.75,0,0,5.58901198671737,1
"469",2015-05-14 00:00:00,39.35,60.05,30.226,70.25,113.5,0,0,5.26863384464501,1
"470",2015-05-14 01:00:00,40.35,59.7,30.2185,69.75,80.25,0,0,5.2905533402801,1
"471",2015-05-14 02:00:00,39.725,59,30.20875,69.5,89.5,0,0,5.20402684651875,1
"472",2015-05-14 03:00:00,39.025,58.325,30.206,71.25,79.25,0,0,4.7878378143221,1
"473",2015-05-14 04:00:00,36.45,57.925,30.205,73.25,77.5,0,0,4.39081534814263,1
"474",2015-05-14 05:00:00,33.225,57.575,30.18775,76,74.25,0,0,3.89139016383404,1
"476",2015-05-14 07:00:00,28.325,58.425,30.21175,73.75,84,0.25,0,4.38611663005234,1
"477",2015-05-14 08:00:00,30.15,57.775,30.21625,80,79,1.25,0.005,3.28383006542604,1
"478",2015-05-14 09:00:00,28.175,56.225,30.21,89.75,75.75,0.75,0.03,1.58372424694086,1
"479",2015-05-14 10:00:00,29.175,55.925,30.17875,93.75,86,1,0.1025,0.953994281303843,1
"481",2015-05-14 12:00:00,35.6,60.025,30.1345,89.75,65.5,1,0.11,1.81350709420957,1
"482",2015-05-14 13:00:00,35.35,63.7,30.0975,84.5,61,1.25,0.11,3.16162611566111,1
"483",2015-05-14 14:00:00,35.325,66.6,30.068,81,54.5,2,0.11,4.24685684009156,1
"484",2015-05-14 15:00:00,35.825,71.7,30.03525,74.5,83.75,2.5,0.11,6.83326221295327,1
"485",2015-05-14 16:00:00,38.725,73.875,30.0195,65.25,91,3.25,0.11,9.92011016350182,1
"486",2015-05-14 17:00:00,43.575,74.425,29.998,60,80.25,3,0.11,11.6442521882434,1
"487",2015-05-14 18:00:00,45.35,74.4,29.97475,58.75,135,2.75,0.11,11.9881727833197,1
"488",2015-05-14 19:00:00,41.8,72.775,29.9635,63,68.75,2.75,0.11,10.1911713425579,1
"489",2015-05-14 20:00:00,41.5,70.8,29.9675,67.25,73,2.25,0.11,8.43953244867961,1
"490",2015-05-14 21:00:00,39.75,69.15,29.98175,70.5,72.5,2,0.11,7.17949527073339,1
"491",2015-05-14 22:00:00,43.175,67.825,29.99325,73.25,86.75,1.75,0.11,6.22174518355353,1
"492",2015-05-14 23:00:00,44.425,66.85,29.9925,75.25,80.25,1.25,0.11,5.56534210169398,1
"493",2015-05-15 00:00:00,44.9,65.7666666666667,29.988,76.6666666666667,79.3333333333333,0.666666666666667,0,5.05317930031418,1
"494",2015-05-15 01:00:00,47.1333333333333,65.6,29.9666666666667,73,86,1,0,5.8126126106455,1
"495",2015-05-15 02:00:00,50.1,65.875,29.95975,70.75,95.5,1.5,0,6.35740222778026,1
"496",2015-05-15 03:00:00,48.925,64.825,29.95575,73.5,84.5,0,0,5.55606951992797,1
"497",2015-05-15 04:00:00,43.825,63.525,29.9555,77,84,0,0,4.61215767781523,1
"498",2015-05-15 05:00:00,41.025,63.2,29.96325,79,84,0,0,4.15726694144144,1
"499",2015-05-15 06:00:00,32.675,62.9,29.9745,82.25,84,0,0,3.47721816699075,1
"500",2015-05-15 07:00:00,28.875,64.85,29.99575,82.25,83.25,0.25,0,3.73248814534225,1
"501",2015-05-15 08:00:00,34.4,69.6,30.01175,78.5,87,0.75,0,5.33979804248424,1
"502",2015-05-15 09:00:00,36.525,74.5,30.008,74.5,85.75,1.25,0,7.45471443043886,1
"503",2015-05-15 10:00:00,34.925,77.65,29.99925,72,85.25,2,0,9.07606691224992,1
"504",2015-05-15 11:00:00,36,80.125,29.99275,69,83.5,1.5,0,10.8878117971595,1
"505",2015-05-15 12:00:00,43.8333333333333,80.2666666666667,29.9753333333333,71,69.3333333333333,0.333333333333333,0.0133333333333333,10.3188519021782,1
"506",2015-05-15 13:00:00,28.1333333333333,70.4666666666667,29.953,88.3333333333333,69.6666666666667,1.66666666666667,0.39,2.95365088526802,1
"507",2015-05-15 14:00:00,25.4,66.9,29.99475,91,86.5,0.25,0.51,2.03273373607716,1
"508",2015-05-15 15:00:00,22.275,66.7,29.9735,94.5,160.75,0,0.5525,1.22846679611608,1
"509",2015-05-15 16:00:00,18.375,69.2,29.94075,94.5,128,0,0.56,1.34251159740319,1
"510",2015-05-15 17:00:00,20.225,70.35,29.9365,92.25,98.75,0.25,0.56,1.96481546727343,1
"511",2015-05-15 18:00:00,20.6,70.125,29.916,91.75,86.25,0,0.56,2.07538343635119,1
"512",2015-05-15 19:00:00,22.8,69.85,29.91925,90,79.75,0.25,0.56,2.49073038941333,1
"513",2015-05-15 20:00:00,17.775,68.475,29.92975,92,83.75,0,0.56,1.90678639798071,1
"514",2015-05-15 21:00:00,12.625,68.15,29.95625,95,85.75,0,0.56,1.17472153960892,1
"515",2015-05-15 22:00:00,17.55,68.725,29.97025,95.25,72.5,0.75,0.56,1.13905338595992,1
"516",2015-05-15 23:00:00,16.05,68.075,29.961,95.75,85,0.25,0.56,0.997305006724948,1
"517",2015-05-16 00:00:00,20.95,67.45,29.95775,94.5,83.5,1,0,1.26189617662704,1
"518",2015-05-16 01:00:00,21.05,67,29.937,94.5,78.5,0.5,0,1.24283533958448,1
"519",2015-05-16 02:00:00,21.075,67.175,29.92075,94.25,79.5,1.25,0,1.30876260807826,1
"520",2015-05-16 03:00:00,21,67.375,29.9215,93.75,84,1.25,0,1.43096806196151,1
"521",2015-05-16 04:00:00,17.825,66.875,29.91875,95.25,85.5,0.75,0,1.06908467484576,1
"522",2015-05-16 05:00:00,16.1,66.6,29.924,96,93.5,0.5,0,0.891468070769465,1
"523",2015-05-16 06:00:00,15.05,67,29.95125,96.5,89,0.25,0,0.79091820486349,1
"524",2015-05-16 07:00:00,14.175,67.9,29.9715,95.5,83.25,1,0,1.04973603066995,1
"525",2015-05-16 08:00:00,11.1,68.275,29.9945,95.5,83,0.25,0.025,1.06241577189055,1
"526",2015-05-16 09:00:00,11.375,68.65,29.997,96.25,87.5,0.5,0.0475,0.897241930731585,1
"527",2015-05-16 10:00:00,15.775,70.4,29.99025,94.25,87.75,1.25,0.05,1.46914777223452,1
"528",2015-05-16 11:00:00,20.4,72.35,29.97825,90.25,93.25,1.25,0.05,2.66252578810668,1
"529",2015-05-16 12:00:00,25.6,74.225,29.96075,84,85.75,1.75,0.05,4.63282139824458,1
"530",2015-05-16 13:00:00,23.8,73.125,29.952,88,100.75,1.75,0.0575,3.33653622950258,1
"531",2015-05-16 14:00:00,21.55,69.85,29.94475,94.5,83,1.25,0.13,1.36872111859198,1
"532",2015-05-16 15:00:00,23.875,72.675,29.918,91.5,71.25,1.5,0.13,2.37960527393574,1
"533",2015-05-16 16:00:00,26.4666666666667,74.2333333333333,29.9063333333333,84.3333333333333,82,1.66666666666667,0.13,4.52641814271348,1
"534",2015-05-16 17:00:00,28.6,75.4333333333333,29.892,79.6666666666667,81.3333333333333,2.66666666666667,0.13,6.1165530525861,1
"535",2015-05-16 18:00:00,28.775,75.05,29.88975,78.25,87,2.25,0.13,6.45977640117541,1
"536",2015-05-16 19:00:00,25.775,73.9,29.89125,82.25,77,1.75,0.13,5.08045696652709,1
"537",2015-05-16 20:00:00,23.525,71.85,29.905,87.25,67,1.25,0.13,3.40419856578957,1
"538",2015-05-16 21:00:00,22.25,70.725,29.91075,89.5,69.75,2,0.13,2.69674824959237,1
"539",2015-05-16 22:00:00,21.175,70.375,29.90275,91,82.5,1.5,0.13,2.28326015089141,1
"540",2015-05-16 23:00:00,20.95,70.7,29.87625,91.75,64.25,1.25,0.13,2.11623145333794,1
"541",2015-05-17 00:00:00,18.2,70.7,29.85375,92,69,1.25,0,2.0525443732717,1
"543",2015-05-17 02:00:00,18.9,71.475,29.868,88.75,84.75,1.75,0,2.96296165325586,1
"544",2015-05-17 03:00:00,17.9,71.475,29.87375,89.25,90.5,1.25,0,2.83094495102017,1
"545",2015-05-17 04:00:00,16.575,71.4,29.87625,90,74,1.25,0,2.62682221284248,1
"546",2015-05-17 05:00:00,16,70.825,29.88075,91,88.25,1.5,0,2.31846915463929,1
"548",2015-05-17 07:00:00,27.125,65.925,29.90725,94.75,120.5,0,0.11,1.14281844479051,1
"549",2015-05-17 08:00:00,33.5,67.2,29.9015,93,87.75,1,0.11,1.59817946914861,1
"550",2015-05-17 09:00:00,35.025,68.6,29.894,88,78.25,1.5,0.11,2.87936497824184,1
"551",2015-05-17 10:00:00,38.65,71.5,29.85825,80.25,73,3,0.11,5.20544863959238,1
"552",2015-05-17 11:00:00,39.5,72.45,29.88375,77,87,3.75,0.11,6.25921636332741,1
"553",2015-05-17 12:00:00,36.625,73.075,29.87625,76.5,75.5,2.5,0.11,6.53308209677646,1
"554",2015-05-17 13:00:00,37.675,75.875,29.87825,74,78.5,4.25,0.11,8.00166027548044,1
"555",2015-05-17 14:00:00,41.025,79,29.88875,64.25,66.25,3.25,0.11,12.1003362381748,1
"556",2015-05-17 15:00:00,42.45,79.7,29.884,62,95.5,3,0.11,13.1583403631025,1
"557",2015-05-17 16:00:00,40.85,80.25,29.888,61.75,89,3.25,0.11,13.4931859331358,1
"558",2015-05-17 17:00:00,36.7,78.9,29.8895,64.75,73.5,2.75,0.11,11.89320582837,1
"559",2015-05-17 18:00:00,30.65,77.1,29.903,70.5,91,1.5,0.11,9.37900563444935,1
"560",2015-05-17 19:00:00,28.425,75.95,29.92375,73.5,69.75,1.5,0.11,8.11538519387323,1
"561",2015-05-17 20:00:00,25.525,74.45,29.9275,78,86.25,1.25,0.11,6.41142211044043,1
"562",2015-05-17 21:00:00,24.225,72.875,29.9425,83,81.25,1,0.11,4.69821919135851,1
"563",2015-05-17 22:00:00,22.675,71.375,29.96775,87.75,77,1.75,0.11,3.22012989774905,1
"564",2015-05-17 23:00:00,22.175,70.075,29.9785,90,88.75,0.5,0.11,2.51421144154511,1
"565",2015-05-18 00:00:00,18.95,68.95,29.9785,92.5,89,0,0,1.81297797338536,1
"566",2015-05-18 01:00:00,8.925,66.875,29.97775,94.5,89,0,0,1.23884426834858,1
"567",2015-05-18 02:00:00,6.575,65.825,29.9765,96,89,0,0,0.869003853331171,1
"568",2015-05-18 03:00:00,7.9,65.45,29.9765,97,89,0,0,0.642478568648827,1
"569",2015-05-18 04:00:00,6.65,65.3,29.98,97.5,89,0,0,0.533732366737719,1
"571",2015-05-18 06:00:00,10,67.2,30.01175,98,82.25,0,0,0.455086799463185,1
"572",2015-05-18 07:00:00,4.85,68.1,30.025,98,85,0,0,0.469433403412448,1
"573",2015-05-18 08:00:00,14,69.675,30.0325,95,87.25,0.25,0,1.25695429735754,1
"574",2015-05-18 09:00:00,20.925,73.45,30.04025,85.5,116.5,0.5,0,4.10435400698736,1
"575",2015-05-18 10:00:00,29.825,76.575,30.047,78.75,142,0.5,0,6.65701855301741,1
"576",2015-05-18 11:00:00,36.6,78.925,30.04675,75,136.25,0.5,0,8.44398887149421,1
"577",2015-05-18 12:00:00,39.925,81.05,30.04225,67.75,103.5,1.25,0,11.6869456749201,1
"578",2015-05-18 13:00:00,41.9,83.5,30.042,60.75,102.75,1.25,0,15.3921426901387,1
"579",2015-05-18 14:00:00,47.85,83.525,30.039,58.5,101,0.5,0,16.3273628780155,1
"580",2015-05-18 15:00:00,45.325,84.425,30.032,56.5,151,1,0,17.5578037843916,1
"581",2015-05-18 16:00:00,43.55,82.4,30.033,61.5,178.75,1.25,0,14.6770511346618,1
"582",2015-05-18 17:00:00,41.925,78.725,30.04475,65.75,178,1,0,11.4844775834916,1
"583",2015-05-18 18:00:00,40.775,76,30.051,60.75,240.75,1.25,0,12.0267379964094,1
"584",2015-05-18 19:00:00,36.775,73.025,30.06325,61.5,237,0.25,0,10.70474189851,1
"585",2015-05-18 20:00:00,31.9,70.525,30.07825,65.75,251.25,0.25,0,8.74320321531305,1
"586",2015-05-18 21:00:00,31.05,68.075,30.098,64,171.5,0.75,0,8.44730257868883,1
"587",2015-05-18 22:00:00,29.8,65.725,30.12625,65.75,250,0.5,0,7.40299363684511,1
"588",2015-05-18 23:00:00,30.15,63.525,30.1405,67.25,190.75,1.5,0,6.5605913095856,1
"589",2015-05-19 00:00:00,29.45,61.25,30.1565,69.5,262.5,0.75,0,5.64370360597877,1
"590",2015-05-19 01:00:00,28.175,59.1,30.1695,70.75,253.75,0.75,0,5.01138811115656,1
"591",2015-05-19 02:00:00,27.775,56.7,30.17975,71.25,273.75,0.5,0,4.51671005922206,1
"592",2015-05-19 03:00:00,27.675,54.25,30.18625,72,298.5,0.25,0,4.02230440814,1
"593",2015-05-19 04:00:00,27.875,52.225,30.187,73,272.5,0,0,3.60391428255071,1
"594",2015-05-19 05:00:00,25.925,50.35,30.1955,76,275.75,0,0,2.98805089521065,1
"596",2015-05-19 07:00:00,23.05,49.25,30.222,75,253.5,1,0,2.98728830000283,1
"598",2015-05-19 09:00:00,24.05,51.875,30.237,67,269.5,1.25,0,4.34693316024905,1
"599",2015-05-19 10:00:00,24.975,54.85,30.22625,65.75,184.5,1.5,0,5.04022742561901,1
"600",2015-05-19 11:00:00,27.4,58.075,30.2265,61.5,198,1,0,6.35903150778637,1
