Wavelength,SLSC SBS1,SLSC SBS2,SLSC SBS3,SLSC SBS4,SLSC SBS5,SLSC SBS6.1,SLSC SBS6.2,SLSC SBS7,SLSC SBS8,SLSC SBT1,SLSC SBT2,SLSC SBT3,SLSC SBT4,SLSC SBT5,SLSC SBT6,SLSC SBT7,SLSC SBT8,SWIC SBS1,SWIC SBS2,SWIC SBS3,SWIC SBS4,SWIC SBS5,SWIC SBT1,SWIC SBT2,SWIC SBT3,SWIC SBT4,SWIC SBT5,SWIC SBT6,,,,,
2210.6,14.965,18.926,13.908,17.518,17.606,17.87,18.134,20.423,17.782,18.893,21.281,17.481,25.19,24.973,28.122,18.838,24.648,21.104,19.697,18.506,19.697,24.026,19.481,17.316,21.537,17.424,21.32,21.97,,,,,
2213.1,15.219,17.995,13.16,18.89,18.174,17.816,18.8,20.77,18.621,18.681,19.89,17.802,25.275,25.495,27.692,19.517,23.456,20.368,20.26,19.718,19.393,23.944,19.718,17.66,22.102,17.551,21.127,22.427,,,,,
2215.6,15.833,15.651,13.74,17.925,18.835,18.562,17.652,20.2,17.652,16.777,20.309,18.212,25.828,25.717,27.373,19.745,23.567,20.239,20.892,18.281,18.934,23.286,18.716,17.954,20.457,16.866,21.219,22.089,,,,,
2218.1,16.194,16.468,14.273,17.749,19.03,18.756,16.743,20.037,17.566,16.349,21.837,18.813,25.756,25.308,27.212,20.037,24.977,19.694,20.678,17.943,17.943,23.851,18.709,17.615,19.037,16.849,21.772,22.867,,,,,
2220.6,16.029,16.12,14.481,17.304,18.397,18.033,16.576,19.217,18.306,17.342,21.059,18.694,25,26.351,26.689,19.581,23.497,20.222,20.444,18,17.889,24.333,19.556,17.444,21.111,17.778,21.667,22.556,,,,,
2223.1,17.295,15.639,13.983,17.295,17.295,18.675,17.111,19.687,17.387,17.265,20.628,17.937,23.655,25.785,25,19.227,23.091,20.316,19.752,18.059,18.962,23.251,19.3,18.059,21.783,16.704,21.219,21.332,,,,,
2225.6,16.52,16.031,14.663,18.28,18.475,18.28,18.377,19.648,17.693,14.66,19.785,19.19,23.004,25.03,25.507,18.964,25.024,19.412,18,18,18.824,23.529,17.882,17.176,20.824,17.176,19.882,22.118,,,,,
2228.1,15.949,16.634,15.264,17.515,18.004,16.83,18.2,18.885,17.71,14.667,19.515,20.485,23.273,24.606,26.545,18.982,24.168,19.692,19.098,16.607,18.743,23.013,17.556,17.2,20.759,17.675,20.166,21.827,,,,,
2230.6,17.029,17.029,14.759,16.84,17.408,17.881,17.786,19.489,17.692,17.149,20.973,18.888,24.218,24.913,25.84,19.773,22.8,19.092,20.023,17.579,18.743,22.934,18.393,17.928,20.605,17.695,20.838,21.42,,,,,
2233.1,16.699,16.602,15.234,18.359,17.773,18.945,16.992,20.508,18.848,17.78,22.434,18.138,24.702,25.418,26.372,20.117,24.609,19.408,19.408,19.29,18.462,25.207,18.225,18.462,20.118,17.278,20.473,20.947,,,,,
2235.6,15.816,17.518,13.714,18.619,17.417,18.318,16.016,19.92,18.218,17.958,22.017,17.097,25.215,26.076,26.445,19.219,24.324,19.831,19.105,17.775,18.259,23.458,18.742,18.138,20.073,17.654,20.073,22.733,,,,,
2238.1,15.081,17.105,13.462,18.117,16.802,17.611,16.397,17.611,18.016,17.929,21.97,17.803,26.389,27.652,27.146,19.028,23.785,20.431,19.67,18.02,17.513,23.858,17.386,17.513,20.812,16.497,20.558,23.604,,,,,
2240.5,15.44,15.849,13.906,17.587,17.587,17.587,16.667,19.018,17.28,17.803,21.465,18.687,25.253,25.758,26.389,20.143,24.131,20.411,20.539,17.715,17.458,26.059,18.1,17.972,21.181,15.148,21.181,22.593,,,,,
2243,16.701,17.216,13.711,16.804,17.526,17.732,16.186,18.866,17.01,17.952,21.365,19.343,22.882,23.515,27.054,19.588,23.918,19.152,20.18,17.609,17.866,23.779,17.995,17.866,21.08,18.123,20.951,23.779,,,,,
2245.5,15.933,17.191,14.361,16.247,16.667,16.771,15.828,17.715,17.925,16.967,20.694,18.638,23.265,22.237,26.735,19.078,24.109,19.947,19.947,19.282,18.883,23.271,17.819,15.957,20.08,17.686,21.277,22.739,,,,,
2248,14.914,15.987,14.592,16.524,16.953,16.953,17.704,19.528,17.918,15.475,18.466,17.945,23.927,22.887,23.667,19.528,23.176,21.2,19.467,19.867,19.6,23.733,19.2,15.733,20.4,14.933,20.933,20.4,,,,,
2250.4,14.502,14.394,13.203,17.208,16.558,17.965,17.424,19.481,16.883,16.756,19.571,18.365,25.201,24.665,25.335,20.238,23.377,20.533,18.667,19.6,17.333,23.333,19.2,18.267,21.867,16.8,21.2,21.2,,,,,
2252.9,15.261,14.621,12.273,17.716,16.649,16.969,15.795,19.104,15.795,17.147,21.335,16.623,24.215,23.953,26.832,18.89,23.586,19.048,18.915,17.725,16.005,22.884,18.519,16.931,20.238,16.534,20.37,21.561,,,,,
2255.4,15.575,15.789,12.46,16.971,16.971,16.327,17.078,18.69,17.293,15.567,21.768,17.018,23.087,24.67,25.33,17.293,22.879,18.061,18.592,16.467,18.194,22.975,17.795,17.397,20.319,15.803,19.124,20.584,,,,,
2257.8,15.098,14.661,12.691,15.974,17.615,15.536,16.411,17.834,18.6,15.804,20.3,17.439,23.297,24.387,24.114,18.381,21.882,18.878,17.237,17.1,18.741,22.845,19.015,18.741,21.614,18.057,17.921,20.657,,,,,
2260.3,14.872,14.65,13.319,16.648,17.314,16.981,15.427,18.313,17.314,16.086,19.169,17.426,23.19,22.386,24.531,19.09,20.977,18.293,17.751,17.48,16.802,21.274,18.293,17.073,20.054,17.615,18.293,20.867,,,,,
2262.8,14.977,16.216,13.514,16.441,16.441,18.581,14.977,18.131,15.315,14.738,19.559,17.08,24.518,21.763,25.482,19.482,22.185,17.432,18.108,16.216,17.162,21.892,17.162,15.676,19.595,15.946,20.27,22.432,,,,,
2265.2,14.811,16.418,13.088,15.614,16.188,17.222,14.811,16.877,14.466,14.61,19.433,16.17,22.695,20.993,23.121,19.633,23.077,18.169,17.06,14.147,16.366,21.637,17.614,15.673,19.972,15.811,19.001,23.301,,,,,
2267.7,13.918,15.205,13.333,16.608,16.491,16.257,15.673,16.608,15.439,15.745,18.156,15.745,21.277,21.56,23.262,17.193,21.871,17.556,17.556,13.904,14.888,19.944,18.258,15.449,18.961,15.449,18.258,20.084,,,,,
2270.1,14.302,15.944,13.716,16.295,16.413,17.116,16.295,18.523,15.826,16.147,18.839,16.147,22.805,23.229,24.363,16.53,21.102,17.539,18.953,16.407,15.417,20.226,16.69,15.842,18.105,14.71,18.67,18.246,,,,,
2272.6,14.702,15.986,12.135,14.236,14.469,16.803,15.286,18.903,16.686,16.266,18.388,16.407,22.772,21.782,25.318,18.436,21.704,17.978,17.416,16.292,16.433,20.646,16.433,16.854,16.854,15.871,17.275,19.663,,,,,
2275,13.899,14.723,11.072,15.312,13.663,15.548,15.194,17.079,16.137,16.134,17.442,15.407,21.512,21.366,26.017,18.257,20.612,17.135,16.573,15.73,16.994,19.663,16.994,16.292,16.573,14.045,17.837,19.663,,,,,
2277.5,13.588,14.184,11.442,16.329,14.303,15.733,16.329,16.567,15.256,15.588,17.647,14.853,22.206,22.794,24.559,17.64,20.501,17.945,18.09,14.761,18.09,19.826,16.498,16.932,17.077,12.735,17.8,19.537,,,,,
2279.9,12.634,14.064,11.323,15.018,15.018,15.137,16.091,16.448,15.733,15.396,16.129,15.836,21.994,22.727,23.314,17.64,20.858,17.027,17.316,13.564,18.038,20.058,16.306,17.172,17.749,15.296,16.595,20.058,,,,,
2282.3,12.485,14.061,11.394,14.909,14.667,15.515,15.758,15.152,14.788,15.797,16.095,17.288,20.417,21.162,22.057,16.848,19.273,16.398,15.666,14.788,16.984,18.155,15.227,15.227,17.862,14.788,16.691,19.034,,,,,
2284.8,12.562,14.303,11.816,14.552,14.677,15.423,14.179,14.677,15.423,16.036,18.306,18.154,19.97,19.516,21.936,17.662,20.398,16.339,16.188,14.826,16.49,19.667,13.767,14.07,16.793,12.859,15.885,19.062,,,,,
2287.2,12.769,12.642,12.263,14.286,15.044,14.665,14.159,15.297,16.182,14.264,19.018,17.178,21.012,21.166,21.166,16.182,21.113,16.308,17.846,13.538,15.231,21.231,14.769,14.308,18.615,13.538,17.692,20.462,,,,,
2289.7,12.949,13.718,12.308,15.385,14.103,15,16.41,14.359,16.41,13.488,17.674,16.124,21.085,20.93,21.55,14.872,20.256,16.563,15.938,13.281,16.875,20.781,17.031,14.375,19.531,15.313,19.219,20,,,,,
2292.1,14.044,15.735,12.484,15.215,15.865,16.905,15.995,14.304,15.345,14.969,16.821,15.895,21.142,20.216,21.759,16.515,21.066,15.109,14.642,14.798,16.822,18.847,16.667,14.798,17.913,15.732,18.069,19.938,,,,,
2294.5,13.394,14.824,11.964,15.215,15.865,15.995,15.085,15.215,14.044,15.047,16.144,14.577,22.571,21.787,21.473,16.385,20.546,15.19,15.032,15.506,14.873,16.772,15.665,13.766,17.563,13.291,16.93,18.354,,,,,
2296.9,10.832,14.399,10.304,14.531,13.342,13.474,15.588,16.777,14.267,13.578,15.176,13.898,20.607,21.246,21.246,15.852,19.815,16.533,14.767,14.286,14.607,18.138,15.891,13.323,17.496,11.557,15.891,16.854,,,,,
2299.3,11.765,13.636,10.695,14.572,14.439,13.503,15.241,17.914,14.037,13.732,16.317,15.832,18.417,20.84,21.486,16.043,19.92,15.781,14.976,14.654,13.366,21.417,16.586,14.01,16.103,11.272,15.459,18.68,,,,,
2301.8,11.245,12.851,13.119,13.922,14.993,13.788,14.726,16.332,14.458,13.576,15.894,15.728,21.192,22.185,22.02,15.127,18.742,12.966,15.397,14.263,12.318,20.259,15.559,14.1,14.911,11.831,14.587,18.963,,,,,
2304.2,11.326,12.017,12.017,13.812,13.398,15.746,14.641,15.47,15.055,13.491,15.514,14.671,20.236,20.067,21.922,14.641,19.061,13.4,16.248,13.735,13.735,16.415,14.07,13.568,15.075,12.73,14.908,17.085,,,,,
2306.6,12.658,11.392,11.533,14.065,13.643,15.612,13.924,14.909,14.487,12.963,16.835,14.815,18.519,19.192,21.717,16.315,20.253,14.601,15.28,15.62,15.62,17.317,14.261,13.073,15.62,12.903,15.959,17.148,,,,,
2309,11.881,11.174,10.467,12.023,14.144,14.144,13.154,14.851,13.579,13.379,16.123,13.036,19.897,20.583,20.583,15.559,19.802,15.411,14.555,14.212,14.212,19.349,13.527,12.842,16.267,12.329,15.582,16.952,,,,,
2311.4,12.184,11.144,9.361,13.373,13.076,14.562,13.373,14.264,14.562,13.444,16.575,13.076,18.232,19.705,21.179,15.602,19.762,15.95,13.978,12.903,13.799,18.996,13.62,14.337,14.695,12.186,16.308,16.846,,,,,
2313.8,12.5,11.883,11.111,14.506,11.574,12.5,13.58,13.426,14.66,14.501,17.702,14.501,16.196,17.514,22.976,15.895,19.907,14.103,15.018,12.637,14.469,18.681,15.568,13.919,14.652,11.355,15.201,15.568,,,,,
2316.2,12.191,11.42,10.648,13.117,11.265,10.802,11.574,15.586,13.58,13.78,17.132,13.78,16.387,18.436,21.043,14.969,20.525,13.235,16.728,13.051,14.706,19.301,17.647,9.926,16.912,10.294,14.89,15.074,,,,,
2318.6,12.793,10.608,10.92,12.793,11.232,12.48,12.793,15.289,14.197,12.139,16.378,11.753,18.497,22.543,19.268,14.665,19.033,13.296,14.232,14.232,14.045,19.101,14.419,11.61,16.667,11.798,18.539,17.79,,,,,
2321,12.579,12.579,10.692,13.522,12.421,12.893,13.836,13.679,12.579,13.035,15.759,12.646,18.677,21.984,19.844,13.365,17.296,14.773,15.341,11.932,13.068,15.72,11.364,14.394,15.341,12.311,19.886,18.561,,,,,
2323.4,13.505,14.309,10.932,13.666,12.862,13.023,12.219,14.469,12.379,12.595,14.695,13.168,17.366,20.42,19.656,14.469,19.453,14.695,15.267,11.641,13.74,17.557,12.405,12.595,13.74,12.214,16.412,17.748,,,,,
2325.8,12.52,12.039,11.236,13.965,12.52,12.681,10.273,14.286,13.804,11.306,15.205,15.205,19.688,18.713,20.273,13.965,19.101,13.45,13.645,12.086,12.086,19.298,15.205,13.06,13.84,10.916,14.23,15.01,,,,,
2328.2,11.005,10.207,11.005,12.281,14.514,13.238,9.25,13.397,12.919,11.591,13.36,14.931,20.629,17.289,21.415,14.833,17.703,15.116,14.729,12.403,12.209,16.473,16.473,13.178,14.147,12.016,15.504,14.922,,,,,
2330.6,12.957,11.628,11.96,11.296,13.455,14.784,12.292,13.787,14.12,11.531,11.928,12.724,18.489,18.887,19.682,15.615,18.771,15.068,13.894,13.112,13.503,16.83,12.72,10.959,13.307,12.72,14.677,16.438,,,,,
2333,11.835,13.379,10.463,12.864,11.835,13.379,12.693,13.551,14.237,11.975,13.445,13.445,19.118,18.487,18.697,13.208,18.525,13.552,14.168,10.678,11.294,17.454,11.499,12.526,13.552,11.499,14.374,15.811,,,,,
2335.4,10.12,11.835,8.233,13.036,13.722,11.664,11.321,15.437,11.149,15.579,15.158,12.842,21.895,18.316,19.789,12.35,16.638,15.19,14.768,11.392,13.502,17.932,14.768,14.346,15.19,12.025,16.034,16.456,,,,,
2337.7,10.106,12.589,8.688,13.298,12.411,12.234,9.929,14.716,9.574,14.378,15.021,13.948,20.601,19.528,18.455,13.475,17.73,17.263,10.737,14.526,15.579,17.474,12.632,14.947,13.263,10.316,14.947,17.263,,,,,
2340.1,11.273,11.455,9.636,11.273,10.182,12.182,9.636,11.273,12.909,12.308,15.385,13.187,18.462,17.802,20.44,13.636,18.545,16.017,11.472,12.771,15.368,16.017,10.823,14.069,11.688,14.286,14.935,14.069,,,,,
2342.5,10.772,9.515,10.233,12.029,12.208,12.388,10.772,12.029,14.363,12.775,15.419,11.013,19.163,18.722,20.044,14.363,18.671,15.351,13.377,10.307,14.912,16.886,12.061,12.939,13.377,16.447,16.009,15.351,,,,,
2344.9,9.091,11.455,10.727,13.091,13.455,13.091,11.636,14.545,12.545,12.362,13.687,11.038,16.998,18.543,16.777,14.364,18.909,14.442,12.473,12.035,12.254,16.63,11.597,12.91,13.567,11.16,15.317,16.63,,,,,
2347.2,9.006,10.507,9.193,12.946,13.508,12.57,12.57,14.822,12.383,11.258,14.57,13.466,15.673,16.115,18.102,13.508,18.386,12.996,16.079,13.216,12.996,15.859,11.894,11.233,14.978,11.454,13.656,13.436,,,,,
2349.6,10.397,9.074,9.074,12.098,12.854,13.043,12.854,12.665,12.665,11.512,15.35,14.673,17.156,17.156,18.51,13.989,17.391,14.673,15.801,11.964,14.447,18.962,12.641,11.512,14.898,12.19,12.867,15.801,,,,,
2352,9.808,11.154,8.654,11.923,11.154,13.269,12.308,12.692,12.115,13.365,12.172,12.888,18.377,15.513,20.764,11.923,16.923,14.789,13.146,10.563,14.085,16.901,13.615,13.146,14.085,11.972,13.38,16.197,,,,,
2354.3,10.099,11.287,8.713,12.277,9.703,13.069,11.287,12.673,12.277,12.683,13.902,11.463,16.098,12.927,22.683,10.693,15.842,12.381,12.143,10.952,13.81,14.286,13.333,12.619,13.333,10,10,12.619,,,,,
2356.7,12.627,10.794,10.591,12.22,11.609,14.053,12.627,13.442,12.831,10.74,17.9,13.126,16.468,13.365,20.048,12.22,16.701,14.044,12.591,12.107,14.044,16.465,15.254,12.833,16.707,8.232,10.896,13.317,,,,,
2359.1,11.202,11.405,9.369,12.016,12.016,12.627,12.424,14.664,10.998,9.662,13.527,11.594,17.633,14.734,18.116,14.053,19.959,11.084,13.012,11.566,12.771,16.386,13.976,12.53,14.699,10.361,13.253,16.386,,,,,
2361.4,8.642,10.082,9.465,11.934,10.494,10.905,11.317,12.346,10.7,9.044,13.178,9.819,13.178,17.054,18.605,12.757,17.078,10.513,11.98,9.535,9.046,15.648,13.203,11.002,11.247,10.269,12.225,14.67,,,,,
2363.8,9.871,12.876,11.588,13.305,10.515,8.155,8.798,12.232,11.803,9.164,14.286,14.286,15.633,19.946,19.137,12.661,14.163,14.467,9.898,7.36,9.391,17.005,13.706,10.914,12.437,11.929,12.69,13.452,,,,,
2366.1,11.16,11.597,10.722,12.91,12.691,10.941,7.221,12.691,13.129,11.024,12.336,15.223,12.861,17.06,20.997,12.691,15.974,13.695,10.336,9.819,11.628,18.088,10.078,11.628,13.953,11.628,10.078,16.537,,,,,
2368.5,9.471,9.031,8.811,13.436,11.674,12.555,9.471,12.555,14.097,10.44,13.736,13.187,13.462,14.56,20.055,11.674,16.96,12.272,12.533,12.272,10.966,15.927,8.355,9.922,15.927,7.572,12.794,15.666,,,,,
2370.8,8.744,10.09,8.52,13.901,11.211,11.211,10.538,12.556,13.004,9.695,11.911,11.911,16.62,16.066,18.006,12.108,16.143,13.941,13.137,12.869,10.456,14.745,11.528,10.456,14.477,11.26,15.818,13.941,,,,,
2373.2,6.682,8.525,8.065,12.442,11.06,14.055,8.756,10.369,11.751,8.065,12.366,11.022,11.559,16.398,17.473,11.982,16.59,17.935,13.587,11.413,9.783,14.946,13.587,12.228,11.957,13.043,11.141,12.228,,,,,
2375.5,8.759,7.543,4.38,8.516,9.246,13.869,6.569,9.976,12.895,8.883,12.321,11.175,13.754,14.327,13.467,12.895,16.545,16.477,12.784,9.943,7.955,15.057,11.08,8.523,11.648,9.659,7.102,15.625,,,,,
2377.8,8.642,6.42,6.42,8.395,10.37,11.358,12.84,12.593,12.346,12.139,10.983,11.85,15.896,13.006,12.139,17.284,17.284,15.106,8.761,11.782,10.574,20.846,10.574,10.574,12.387,11.48,8.459,16.918,,,,,
2380.2,4.785,8.134,10.048,9.569,10.287,11.722,11.722,12.44,9.569,11.966,9.687,10.256,17.379,16.239,15.954,14.115,17.703,13.554,7.831,13.554,12.349,20.181,10.241,11.446,13.253,13.253,10.843,12.952,,,,,
2382.5,5.122,8.049,6.585,9.512,9.756,12.439,10.732,10.244,8.049,10.429,5.828,7.669,16.258,18.712,15.951,11.707,16.098,14.072,10.778,13.473,9.88,13.174,10.479,2.096,14.671,9.581,13.772,12.275,,,,,
2384.8,6.436,6.436,7.178,11.139,11.386,13.119,12.871,10.644,9.901,7.622,9.146,7.927,14.939,15.549,14.634,13.366,14.356,12.577,12.27,11.963,12.27,15.031,13.804,4.294,13.497,9.509,13.497,12.27,,,,,
2387.2,7.809,8.816,9.824,10.579,11.839,12.846,7.809,11.587,11.083,6.687,8.207,9.119,16.413,15.198,15.805,10.579,16.121,9.639,11.145,13.554,12.349,16.867,14.157,9.639,12.651,9.94,12.048,12.651,,,,,
2389.5,11.559,11.559,6.452,9.946,9.14,10.215,7.258,10.484,8.871,3.236,5.178,9.061,14.239,11.327,12.945,10.484,17.204,12.613,10.511,9.91,12.613,12.312,9.009,6.306,12.012,7.808,9.61,10.811,,,,,
2391.8,11.667,10.833,7.5,8.056,10,11.667,10.556,12.5,9.444,6.02,10.033,13.043,12.04,11.706,13.712,10.278,13.889,12.698,12.698,9.524,12.381,12.698,9.841,8.571,11.746,9.524,5.397,8.889,,,,,
2394.1,7.283,10.924,8.683,9.244,9.244,8.123,10.364,12.885,10.924,8.651,15.571,14.879,11.765,14.879,13.149,12.605,13.725,13.029,10.098,10.423,8.469,16.287,13.355,12.052,12.704,12.704,10.749,9.121,,,,,
2396.4,8.264,10.468,5.234,11.57,6.612,7.989,9.642,9.917,9.917,6.803,13.946,8.844,13.265,13.946,11.224,12.948,16.529,10.135,12.162,11.149,9.122,15.878,11.149,9.459,12.162,11.149,12.5,10.135,,,,,
2398.8,13.483,8.146,7.865,8.708,9.27,8.708,9.27,7.865,11.517,7.447,10.638,9.22,14.184,12.057,13.475,11.798,19.101,8.451,14.437,9.155,10.211,12.676,14.789,9.507,13.028,10.211,13.028,13.38,,,,,
2401.1,11.677,7.186,10.479,7.186,9.88,6.886,5.689,10.479,11.677,3.237,8.993,9.353,10.432,10.432,12.95,10.479,13.772,9.507,11.62,7.746,9.507,9.155,12.676,14.789,13.028,10.211,13.38,15.845,,,,,
2403.4,7.879,7.273,8.788,9.697,7.576,8.182,6.061,11.212,10.303,5.776,6.859,10.83,9.386,11.913,13.357,12.121,10.606,7.554,13.669,14.388,10.791,8.633,5.755,9.353,10.432,6.475,11.511,11.511,,,,,
2405.7,8.896,7.055,5.215,12.883,10.123,8.282,9.202,10.429,9.202,7.197,12.121,13.636,12.5,14.015,15.53,12.577,17.485,10.036,9.677,10.753,8.244,12.545,7.168,7.527,11.828,7.885,10.394,8.244,,,,,
2408,8.176,6.604,3.774,13.836,12.579,10.063,9.434,11.321,3.459,3.089,16.602,11.969,10.811,17.761,12.741,9.748,16.981,13.62,6.452,8.602,4.659,12.903,8.961,12.186,12.545,8.244,9.319,8.961,,,,,
2410.3,8.228,7.911,6.329,8.861,12.975,8.861,9.177,11.076,4.747,6.299,12.598,10.63,11.024,16.142,13.78,10.127,14.241,14.122,8.397,8.779,3.053,10.305,11.45,9.542,11.45,9.924,9.924,10.687,,,,,
2412.6,10.098,9.772,12.052,4.56,11.726,9.446,13.029,11.726,10.423,12.4,8.4,12,13.6,14.4,16,10.749,14.007,10.547,12.5,9.375,6.641,10.938,14.063,9.766,9.766,14.063,12.109,12.5,,,,,
2414.9,10.922,8.532,8.191,5.461,7.85,7.85,13.311,9.898,10.922,9.96,6.773,10.359,17.131,14.343,15.139,9.556,9.898,8.56,15.175,10.895,8.171,13.619,11.673,11.673,7.782,12.451,12.84,12.84,,,,,
2417.2,10.381,6.92,5.536,10.035,7.958,8.997,7.612,5.882,6.228,9.6,7.6,4.4,15.6,13.6,15.2,9.343,10.727,13.008,9.35,10.976,2.846,15.854,6.504,9.756,8.943,12.195,10.976,10.163,,,,,
2419.5,9.191,7.353,9.926,6.985,12.868,9.191,8.088,9.926,3.309,17.778,12.889,8,4.444,14.222,8.889,12.868,16.912,8.824,6.723,15.546,10.504,12.605,7.143,9.664,11.765,9.244,10.084,14.286,,,,,
2421.8,8.046,13.41,7.663,6.13,12.261,8.046,9.195,12.261,5.747,13.761,11.927,10.55,5.505,13.761,11.468,6.13,17.241,4.701,11.111,11.966,14.103,11.111,7.265,11.111,11.111,7.692,9.829,14.957,,,,,
2424,9.921,9.524,8.73,6.349,3.968,8.333,15.476,7.54,10.317,4.608,8.756,9.217,7.373,6.912,15.668,5.556,14.286,2.315,14.815,4.63,8.796,13.889,12.037,5.093,8.333,7.87,10.648,8.796,,,,,
2426.3,5.785,10.744,9.091,6.198,6.612,7.025,16.116,8.264,6.198,2.804,11.215,12.15,7.477,3.271,11.682,14.876,16.529,1.942,16.019,5.34,10.68,14.078,12.136,11.165,15.049,9.709,7.282,0.485,,,,,
2428.6,0.418,14.226,5.021,7.531,9.205,7.95,5.021,15.481,9.205,3.333,10.952,10,10,5.238,13.333,15.9,18.41,8.491,13.679,7.547,11.321,8.491,3.302,11.321,16.509,8.962,9.434,2.358,,,,,
2430.9,3.83,6.809,8.085,3.83,7.66,3.83,5.957,14.468,15.319,2.062,10.309,11.34,4.639,8.763,12.371,13.617,15.745,7.512,9.859,11.268,10.329,7.042,7.042,6.573,8.451,4.695,14.085,12.676,,,,,
2433.2,6.148,5.738,11.066,5.328,6.557,2.869,9.016,8.607,12.705,4.061,11.168,10.152,8.122,10.152,8.122,10.656,13.115,7.798,10.092,14.679,8.716,12.844,7.339,11.009,8.257,5.505,10.55,10.092,,,,,
2435.4,5.691,5.285,6.504,6.098,4.878,7.317,4.472,8.943,10.163,8.543,10.05,6.533,9.548,13.065,8.04,8.943,10.163,6.667,12.381,11.429,6.667,10.476,4.762,10,13.81,5.714,5.238,7.619,,,,,
2437.7,6.41,10.684,1.709,7.265,10.684,5.556,2.991,8.12,10.684,13.021,8.854,11.458,11.458,9.896,11.979,7.265,8.12,11.458,15.625,0.521,3.646,6.25,5.208,10.417,14.583,11.458,1.042,7.813,,,,,
2440,6.481,11.111,4.63,7.87,15.741,4.167,11.111,6.944,12.037,16.854,13.483,12.36,14.607,6.18,19.663,12.963,8.796,13.369,13.904,1.604,3.743,9.626,3.209,8.021,10.16,13.369,3.743,10.695,,,,,
2442.2,7.109,9.005,8.057,9.479,15.166,8.531,12.796,10.427,9.005,10.92,12.644,14.368,14.943,10.92,18.966,13.27,13.27,8.205,7.692,8.205,8.718,12.821,5.128,5.128,14.359,4.615,7.692,9.744,,,,,
2444.5,8.293,6.341,5.854,7.317,8.78,11.707,7.317,13.659,2.927,4.762,5.357,17.857,8.929,13.095,10.119,1.951,17.561,10.326,4.348,4.891,10.87,12.5,8.696,6.522,17.391,11.957,9.239,10.326,,,,,
2446.8,9.709,0.485,7.767,2.913,8.252,15.049,14.078,10.194,2.427,10.429,3.067,14.724,4.294,12.883,16.564,1.456,15.049,11.696,4.678,2.924,11.696,14.62,6.433,7.018,8.772,14.62,15.205,7.602,,,,,
2449,7.282,3.883,4.369,4.854,8.252,10.68,12.136,7.767,7.767,14.458,7.831,9.639,9.036,10.241,19.88,7.282,13.107,12.5,6.25,10.227,10.227,9.091,6.818,4.545,6.818,7.386,10.795,9.659,,,,,
2451.3,7.222,5.556,3.889,7.222,6.667,6.667,9.444,14.444,2.778,7.143,9.74,9.091,17.532,5.844,14.286,8.333,10,7.927,5.488,10.976,6.098,7.317,9.146,0.61,11.585,9.756,4.878,14.024,,,,,
2453.5,10.286,0.571,9.714,10.857,4.571,7.429,11.429,16,0.571,1.418,10.638,5.674,21.277,3.546,22.695,5.143,10.286,6.452,9.032,1.29,4.516,13.548,7.097,0.645,14.839,9.677,9.677,8.387,,,,,
2455.8,10.345,0.575,7.471,5.747,10.92,6.322,3.448,11.494,0.575,6.944,11.806,5.556,9.028,9.028,18.75,3.448,17.816,7.285,9.934,0.662,4.636,11.258,11.258,5.96,9.272,9.272,5.298,7.285,,,,,
2458,10.734,5.65,6.78,3.955,12.994,5.085,2.825,10.169,5.085,5.229,7.19,9.804,13.072,8.497,5.229,8.475,12.994,1.408,6.338,4.93,4.93,11.972,9.155,15.493,2.817,1.408,3.521,14.085,,,,,
2460.3,8.84,4.972,7.735,6.077,6.63,3.867,7.182,8.287,9.392,0.658,3.289,2.632,15.789,10.526,7.895,6.63,12.707,7.042,5.634,5.634,6.338,13.38,4.225,9.859,11.972,2.113,4.93,10.563,,,,,
2462.5,4.762,5.357,0.595,5.952,3.571,5.357,6.548,8.929,14.286,0.719,10.072,5.755,6.475,10.072,6.475,0.595,11.31,15.278,6.944,9.028,2.778,9.722,7.639,2.778,11.111,5.556,9.028,4.167,,,,,
2464.8,7.792,9.74,0.649,9.091,5.844,7.792,3.247,12.338,7.792,3.876,11.628,11.628,10.078,3.876,3.876,1.299,9.091,15.217,4.348,10.87,5.072,6.522,4.348,13.043,3.623,2.899,11.594,2.174,,,,,
2467,16.107,6.04,6.711,4.698,12.752,6.04,6.04,13.423,1.342,6.25,10.938,8.594,5.469,0.781,8.594,5.369,14.765,14.876,3.306,10.744,6.612,11.57,0.826,19.008,5.785,6.612,4.132,4.132,,,,,
2469.2,14.483,6.207,1.379,6.897,5.517,2.069,8.966,6.897,12.414,5.085,10.169,6.78,1.695,8.475,8.475,8.276,6.897,3.448,12.069,7.759,2.586,16.379,0.862,6.034,4.31,5.172,6.034,2.586,,,,,
2471.5,5.882,11.029,7.353,5.147,0.735,1.471,5.147,1.471,11.765,8.333,0.833,4.167,12.5,15,6.667,6.618,7.353,0.794,8.73,3.175,5.556,11.905,3.968,4.762,0.794,2.381,8.73,1.587,,,,,
2473.7,5.469,7.813,7.031,0.781,6.25,6.25,7.031,11.719,7.813,8.264,5.785,4.959,12.397,5.785,2.479,3.906,4.688,6.422,4.587,6.422,5.505,9.174,9.174,15.596,0.917,4.587,8.257,3.67,,,,,
2475.9,1.724,6.034,5.172,0.862,10.345,0.862,15.517,19.828,11.207,4,9,12,6,16,1,2.586,2.586,5.435,14.13,6.522,4.348,8.696,8.696,1.087,9.783,13.043,3.261,1.087,,,,,
