Wavelength,SLSC SBS1,SLSC SBS2,SLSC SBS3,SLSC SBS4,SLSC SBS5,SLSC SBS6.1,SLSC SBS6.2,SLSC SBS7,SLSC SBS8,SLSC SBT1,SLSC SBT2,SLSC SBT3,SLSC SBT4,SLSC SBT5,SLSC SBT6,SLSC SBT7,SLSC SBT8,SWIC SBS1,SWIC SBS2,SWIC SBS3,SWIC SBS4,SWIC SBS5,SWIC SBT1,SWIC SBT2,SWIC SBT3,SWIC SBT4,SWIC SBT5,SWIC SBT6
1896,9.6235,7.887,7.3505,8.6065,9.5035,8.003,6.9595,8.6455,8.75,7.2625,8.6085,8.0605,12.739,11.914,14.399,8.984,13.172,9.2225,10.1505,8.6295,10.262,12.6335,9.465,9.9925,9.4925,8.7225,9.5065,10.758
1897,9.105777778,7.646444444,6.682111111,8.242111111,8.905555556,7.158,6.749111111,7.619555556,8.342555556,6.666555556,7.949111111,7.527222222,12.18655556,11.04777778,13.88322222,8.376111111,12.307,8.614,10.23755556,7.957888889,9.245111111,11.94244444,8.999333333,8.907777778,8.918,8.566,8.722111111,10.63122222
1898,8.789666667,7.043666667,6.652666667,7.922666667,8.663333333,6.808,6.514666667,7.422333333,7.985333333,6.624333333,7.899666667,7.293333333,11.50433333,10.44666667,13.33933333,8.186666667,11.812,8.149,9.975333333,7.512333333,8.635666667,11.62966667,8.481,7.931666667,8.653,8.521,8.797666667,10.35733333
1899,8.473454545,6.440909091,6.623,7.603,8.421272727,6.458363636,6.280545455,7.225090909,7.628454545,6.581909091,7.850363636,7.059909091,10.82227273,9.845636364,12.79518182,7.997,11.31718182,7.683818182,9.713272727,7.066818182,8.026363636,11.31690909,7.962727273,6.955818182,8.388181818,8.475818182,8.873181818,10.08318182
1900,8.155347826,5.951043478,6.462434783,7.266043478,8.100434783,6.21673913,6.066,7.151826087,7.256913043,6.512347826,7.811826087,6.852391304,10.1766087,9.398,12.22695652,7.836478261,10.79373913,7.303086957,9.333956522,6.753173913,7.610695652,10.91734783,7.507652174,6.265565217,8.183565217,8.26126087,8.806130435,9.713608696
1901,7.833173913,5.724521739,5.997217391,6.889521739,7.595217391,6.225869565,5.896,7.367913043,6.849956522,6.380173913,7.797913043,6.703695652,9.615304348,9.308,11.60347826,7.74473913,10.20286957,7.120043478,8.680478261,6.747086957,7.646347826,10.31517391,7.199826087,6.240782609,8.118782609,7.652130435,8.406565217,9.122304348
1902,7.511,5.498,5.532,6.513,7.09,6.235,5.726,7.584,6.443,6.248,7.784,6.555,9.054,9.218,10.98,7.653,9.612,6.937,8.027,6.741,7.682,9.713,6.892,6.216,8.054,7.043,8.007,8.531
1903,7.18962963,5.263518519,5.038074074,6.071851852,6.772444444,6.114740741,5.585074074,7.439962963,6.143074074,5.895814815,7.617925926,6.448407407,8.543814815,9.127555556,10.44374074,7.427185185,9.300074074,6.733703704,7.53637037,6.593925926,7.623962963,9.280888889,6.944296296,6.210592593,7.674333333,6.436333333,7.745333333,7.883888889
1904,6.868888889,5.020555556,4.516222222,5.565555556,6.641333333,5.866222222,5.473222222,6.935888889,5.951222222,5.325444444,7.299777778,6.383222222,8.083444444,9.038666667,9.995222222,7.067555556,9.268222222,6.511111111,7.207111111,6.305777778,7.469888889,9.018666667,7.356888889,6.225777778,6.981,5.833,7.622,7.181666667
1905,6.548148148,4.777592593,3.99437037,5.059259259,6.510222222,5.617703704,5.36137037,6.431814815,5.75937037,4.755074074,6.98162963,6.318037037,7.623074074,8.949777778,9.546703704,6.707925926,9.23637037,6.288518519,6.877851852,6.01762963,7.315814815,8.756444444,7.769481481,6.240962963,6.287666667,5.229666667,7.498666667,6.479444444
1906,6.3674,4.7668,4.033,4.8344,6.3674,5.3468,5.1836,6.1814,5.7844,4.635,6.6352,6.2194,7.3802,8.6014,9.3948,6.5924,9.0422,6.2996,6.5856,5.858,6.8754,8.582,7.4724,6.2278,6.1838,4.8912,7.1542,6.224
1907,6.2222,4.8144,4.211,4.6792,6.2222,5.0704,4.9888,5.9942,5.8632,4.627,6.2816,6.1122,7.1926,8.1882,9.3164,6.5372,8.8086,6.3688,6.3028,5.73,6.3642,8.43,6.9972,6.2074,6.2274,4.6196,6.7546,6.08
1908,6.077,4.862,4.389,4.524,6.077,4.794,4.794,5.807,5.942,4.619,5.928,6.005,7.005,7.775,9.238,6.482,8.575,6.438,6.02,5.602,5.853,8.278,6.522,6.187,6.271,4.348,6.355,5.936
1909,6.005947368,4.796473684,4.556789474,4.643947368,5.641526316,4.796157895,4.517315789,5.639315789,5.834157895,4.463473684,5.753526316,5.827315789,7.068368421,7.439368421,8.976947368,6.180894737,8.383789474,6.600157895,5.956684211,5.420842105,5.367473684,8.050210526,6.118684211,5.876947368,6.412157895,4.506947368,6.225105263,6.063684211
1910,5.935421053,4.731210526,4.724684211,4.763421053,5.206789474,4.797736842,4.240473684,5.472473684,5.725736842,4.308210526,5.578789474,5.650473684,7.132052632,7.103052632,8.716421053,5.879842105,8.191684211,6.761736842,5.893526316,5.239263158,4.882210526,7.822315789,5.715526316,5.566421053,6.553736842,4.666421053,6.096157895,6.190526316
1911,5.839133333,4.619,4.833266667,4.813666667,4.852866667,4.797133333,3.998333333,5.278866667,5.569266667,4.220666667,5.4458,5.483266667,7.157133333,6.800933333,8.4656,5.6554,7.9928,6.840066667,5.812866667,5.1272,4.5064,7.5552,5.424466667,5.247066667,6.636866667,4.784933333,5.957133333,6.2544
1912,5.6398,4.319,4.7046,4.587,4.8222,4.7878,3.895,4.9782,5.2206,4.404,5.4798,5.3546,7.0278,6.6356,8.2536,5.7374,7.7668,6.5854,5.6622,5.2932,4.5684,7.1312,5.5818,4.8924,6.4862,4.7396,5.7778,6.0664
1913,5.440538462,4.019538462,4.575538462,4.360153846,4.790923077,4.778,3.791846154,4.678,4.872076923,4.587692308,5.513692308,5.225538462,6.898538462,6.470230769,8.041923077,5.819615385,7.540692308,6.330230769,5.512,5.459307692,4.630076923,6.706769231,5.739384615,4.537230769,6.336,4.694230769,5.598538462,5.878076923
1914,5.28252381,3.909904762,4.429809524,4.202285714,4.841333333,4.767809524,3.801047619,4.532857143,4.593285714,4.791142857,5.559714286,5.142095238,6.784428571,6.355380952,7.913285714,5.877380952,7.333952381,6.118714286,5.398380952,5.61652381,4.70547619,6.372761905,5.81552381,4.356380952,6.150380952,4.650428571,5.45747619,5.701571429
1915,5.186333333,4.084666667,4.259333333,4.148,5.014666667,4.757333333,3.978666667,4.62,4.419,5.024,5.624,5.127333333,6.693,6.316333333,7.909,5.898333333,7.156333333,5.973,5.339333333,5.760333333,4.801666667,6.174666667,5.769333333,4.437333333,5.911333333,4.609,5.373666667,5.543
1916,5.090285714,4.259714286,4.089,4.093714286,5.188285714,4.746571429,4.156142857,4.707142857,4.244714286,5.256857143,5.688285714,5.112285714,6.601571429,6.277,7.904714286,5.919428571,6.978428571,5.827285714,5.28,5.904285714,4.897714286,5.976428571,5.723285714,4.518428571,5.672428571,4.567571429,5.289714286,5.384428571
1917,4.989857143,4.305571429,4.020357143,4.092357143,5.215571429,4.746285714,4.267285714,4.757,4.236928571,5.088571429,5.640071429,5.061214286,6.473071429,6.2595,7.815142857,5.805642857,6.851285714,5.704285714,5.287928571,5.790142857,4.970714286,6.054928571,5.588214286,4.510285714,5.3955,4.483928571,5.261785714,5.352285714
1918,4.886285714,4.264857143,4.019285714,4.126285714,5.144857143,4.753428571,4.334428571,4.782,4.340142857,4.652857143,5.516857143,4.986571429,6.319857143,6.257,7.668714286,5.601714286,6.758428571,5.596428571,5.341142857,5.503714286,5.028571429,6.318142857,5.393571429,4.442428571,5.093,4.372142857,5.271428571,5.404428571
1919,4.782714286,4.224142857,4.018214286,4.160214286,5.074142857,4.760571429,4.401571429,4.807,4.443357143,4.217142857,5.393642857,4.911928571,6.166642857,6.2545,7.522285714,5.397785714,6.665571429,5.488571429,5.394357143,5.217285714,5.086428571,6.581357143,5.198928571,4.374571429,4.7905,4.260357143,5.281071429,5.456571429
1920,4.628,3.973142857,4.040857143,4.133285714,4.966285714,4.516285714,4.352142857,4.691428571,4.498571429,4.057714286,5.422428571,4.903285714,5.970285714,6.286,7.385857143,5.234142857,6.573571429,5.336142857,5.240142857,5.134,5.020857143,6.531714286,5.116857143,4.477285714,4.654571429,4.096285714,5.204714286,5.370714286
1921,4.4605,3.669571429,4.069428571,4.091142857,4.849142857,4.209142857,4.273571429,4.540714286,4.541785714,3.967357143,5.489214286,4.911142857,5.763142857,6.326,7.251928571,5.080571429,6.481785714,5.172571429,5.034071429,5.1015,4.924428571,6.403857143,5.062928571,4.622642857,4.560285714,3.919142857,5.106857143,5.250357143
1922,4.293,3.366,4.098,4.049,4.732,3.902,4.195,4.39,4.585,3.877,5.556,4.919,5.556,6.366,7.118,4.927,6.39,5.009,4.828,5.069,4.828,6.276,5.009,4.768,4.466,3.742,5.009,5.13
1923,4.173,3.332785714,4.100142857,4.068642857,4.891285714,3.782,4.0575,4.34,4.5525,4.002714286,5.454571429,4.982928571,5.641,6.451357143,7.183,4.9295,6.515714286,5.090785714,4.698,5.108285714,4.676928571,6.117785714,5.048285714,4.872285714,4.763142857,3.872357143,4.941857143,5.041071429
1924,4.053,3.299571429,4.102285714,4.088285714,5.050571429,3.662,3.92,4.29,4.52,4.128428571,5.353142857,5.046857143,5.726,6.536714286,7.248,4.932,6.641428571,5.172571429,4.568,5.147571429,4.525857143,5.959571429,5.087571429,4.976571429,5.060285714,4.002714286,4.874714286,4.952142857
1925,3.979857143,3.293214286,4.102642857,4.054571429,5.158214286,3.572142857,3.791857143,4.234785714,4.485357143,4.225214286,5.283642857,5.081214286,5.821428571,6.5255,7.2975,4.921357143,6.730642857,5.231214286,4.5125,5.168071429,4.470285714,5.858857143,5.149928571,5.02,5.320357143,4.126714286,4.827285714,4.916428571
1926,4.094142857,3.394285714,4.095857143,3.807428571,5.059285714,3.602857143,3.701142857,4.158714286,4.442142857,4.206285714,5.341857143,4.997285714,5.958571429,6.128,7.285,4.858142857,6.673857143,5.197285714,4.755,5.113428571,4.796714286,5.988142857,5.304571429,4.82,5.432142857,4.225285714,4.858714286,5.093571429
1927,4.208428571,3.495357143,4.089071429,3.560285714,4.960357143,3.633571429,3.610428571,4.082642857,4.398928571,4.187357143,5.400071429,4.913357143,6.095714286,5.7305,7.2725,4.794928571,6.617071429,5.163357143,4.9975,5.058785714,5.123142857,6.117428571,5.459214286,4.62,5.543928571,4.323857143,4.890142857,5.270714286
1928,4.270777778,3.517185185,4.142185185,3.352740741,4.851222222,3.647851852,3.621777778,4.080259259,4.352555556,4.164888889,5.470407407,4.908333333,6.203185185,5.50237037,7.220703704,4.71462963,6.569814815,5.081222222,5.158111111,4.947481481,5.31662963,6.156777778,5.609037037,4.413925926,5.548185185,4.365518519,4.958777778,5.357444444
1929,4.255222222,3.420148148,4.285148148,3.204592593,4.726777778,3.637481481,3.786222222,4.188407407,4.301444444,4.137111111,5.558925926,5.021666667,6.266148148,5.528296296,7.109962963,4.608703704,6.536851852,4.926777778,5.195888889,4.751185185,5.310703704,6.061222222,5.75162963,4.198740741,5.391148148,4.321814815,5.083222222,5.308555556
1930,4.239666667,3.323111111,4.428111111,3.056444444,4.602333333,3.627111111,3.950666667,4.296555556,4.250333333,4.109333333,5.647444444,5.135,6.329111111,5.554222222,6.999222222,4.502777778,6.503888889,4.772333333,5.233666667,4.554888889,5.304777778,5.965666667,5.894222222,3.983555556,5.234111111,4.278111111,5.207666667,5.259666667
1931,4.18825,3.33125,4.47,3.14325,4.657,3.69525,4.0005,4.37525,4.235,4.1435,5.5865,5.20775,6.32775,5.73825,6.8745,4.563,6.4875,4.76675,5.17025,4.49475,5.2705,5.9735,5.68925,3.87725,5.1695,4.16525,5.14175,5.24125
1932,4.121464286,3.384464286,4.468571429,3.33075,4.788428571,3.797035714,4.001214286,4.441321429,4.235,4.204214286,5.4615,5.263107143,6.298821429,5.990035714,6.743785714,4.694428571,6.478214286,4.824964286,5.063464286,4.492964286,5.224071429,6.025642857,5.335321429,3.817607143,5.1445,4.02275,4.99425,5.235892857
1933,4.054678571,3.437678571,4.467142857,3.51825,4.919857143,3.898821429,4.001928571,4.507392857,4.235,4.264928571,5.3365,5.318464286,6.269892857,6.241821429,6.613071429,4.825857143,6.468928571,4.883178571,4.956678571,4.491178571,5.177642857,6.077785714,4.981392857,3.757964286,5.1195,3.88025,4.84675,5.230535714
1934,4.111,3.626214286,4.350642857,3.630535714,5.007892857,4.075821429,3.73875,4.36775,4.208,4.235964286,5.390535714,5.179357143,6.030428571,6.065785714,6.591,4.766357143,6.242357143,5.034928571,5.073607143,4.656535714,5.065,6.134428571,4.874642857,3.865785714,5.135321429,3.7985,4.887928571,5.085678571
1935,4.181,3.829785714,4.221357143,3.734464286,5.091107143,4.261178571,3.44625,4.20525,4.178,4.197035714,5.464464286,5.018642857,5.767571429,5.842214286,6.581,4.685642857,5.991642857,5.197071429,5.215392857,4.840464286,4.945,6.191571429,4.795357143,3.992214286,5.155678571,3.7235,4.950071429,4.925321429
1936,4.265642857,4.007285714,4.081428571,3.838607143,5.162821429,4.43175,3.202071429,4.058107143,4.161392857,4.148714286,5.522964286,4.877821429,5.522964286,5.634821429,6.577071429,4.623107143,5.781857143,5.329964286,5.34575,5.012892857,4.836107143,6.239285714,4.733071429,4.111464286,5.151178571,3.655785714,5.003035714,4.764321429
1937,4.482071429,3.950142857,3.845714286,3.944678571,5.131035714,4.46925,3.392785714,4.049178571,4.265321429,4.015857143,5.442607143,4.916035714,5.442607143,5.573035714,6.627785714,4.724178571,5.940428571,5.199607143,5.37325,5.081821429,4.827178571,6.202142857,4.823785714,4.166107143,4.922964286,3.653642857,4.973392857,4.597535714
1938,4.6985,3.893,3.61,4.05075,5.09925,4.50675,3.5835,4.04025,4.36925,3.883,5.36225,4.95425,5.36225,5.51125,6.6785,4.82525,6.099,5.06925,5.40075,5.15075,4.81825,6.165,4.9145,4.22075,4.69475,3.6515,4.94375,4.43075
1939,4.832888889,3.818777778,3.480666667,4.124555556,5.079,4.497,3.761888889,4.033777778,4.450555556,3.796888889,5.267555556,4.984555556,5.42,5.505444444,6.689222222,4.898444444,6.224,4.981,5.379888889,5.183444444,4.869333333,6.162555556,4.987,4.306,4.527444444,3.710888889,4.890333333,4.414777778
1940,4.775851852,3.704703704,3.599555556,4.123074074,5.085666667,4.377,3.911518519,4.033037037,4.479074074,3.819851852,5.139407407,4.996407407,5.8,5.630259259,6.60662963,4.906592593,6.270666667,4.991,5.246185185,5.131592593,5.060444444,6.241074074,5.017,4.462666667,4.502259259,3.913851852,4.781444444,4.750703704
1941,4.718814815,3.59062963,3.718444444,4.121592593,5.092333333,4.257,4.061148148,4.032296296,4.507592593,3.842814815,5.011259259,5.008259259,6.18,5.755074074,6.524037037,4.914740741,6.317333333,5.001,5.112481481,5.079740741,5.251555556,6.319592593,5.047,4.619333333,4.477074074,4.116814815,4.672555556,5.08662963
1942,4.701142857,3.484785714,3.781428571,4.022428571,4.986357143,4.167214286,4.022428571,4.113214286,4.552642857,3.799928571,4.961928571,4.992214286,6.3425,5.85,6.534714286,4.828214286,6.263785714,5.108928571,4.957214286,4.900214286,5.34,6.258,5.071428571,4.581071429,4.709142857,4.223714286,4.687928571,5.0845
1943,4.709714286,3.384428571,3.807142857,3.858142857,4.805285714,4.097571429,3.858142857,4.248571429,4.608714286,3.713142857,4.965142857,4.957571429,6.36,5.925,6.607571429,4.678571429,6.143428571,5.282142857,4.787571429,4.635571429,5.36,6.103,5.092142857,4.412857143,5.112714286,4.266571429,4.786142857,4.857
1944,4.718285714,3.284071429,3.832857143,3.693857143,4.624214286,4.027928571,3.693857143,4.383928571,4.664785714,3.626357143,4.968357143,4.922928571,6.3775,6,6.680428571,4.528928571,6.023071429,5.455357143,4.617928571,4.370928571,5.38,5.948,5.112857143,4.244642857,5.516285714,4.309428571,4.884357143,4.6295
1945,4.736285714,3.282857143,3.843142857,3.679285714,4.604285714,4.069142857,3.741857143,4.490428571,4.642,3.639285714,4.969571429,4.931714286,6.337,5.971,6.636142857,4.553285714,6.138142857,5.523142857,4.662571429,4.411428571,5.356,5.919571429,5.211,4.182428571,5.630142857,4.213142857,4.997714286,4.525142857
1946,4.756642857,3.306428571,3.849571429,3.702142857,4.624642857,4.138071429,3.842928571,4.589714286,4.5995,3.677142857,4.970285714,4.951357143,6.282,5.916,6.562571429,4.621142857,6.312071429,5.564571429,4.760785714,4.528214286,5.321,5.922785714,5.3285,4.146714286,5.671571429,4.082071429,5.114857143,4.451571429
1947,4.777,3.33,3.856,3.725,4.645,4.207,3.944,4.689,4.557,3.715,4.971,4.971,6.227,5.861,6.489,4.689,6.486,5.606,4.859,4.645,5.286,5.926,5.446,4.111,5.713,3.951,5.232,4.378
1948,4.691074074,3.379259259,4.031185185,3.836481481,4.816481481,4.380333333,4.102518519,4.587888889,4.584777778,3.879814815,5.229148148,5.094333333,6.289592593,5.982111111,6.512333333,4.764185185,6.424518519,5.562296296,4.974925926,4.898703704,5.204518519,6.174148148,5.500814815,4.445074074,5.688185185,4.168407407,5.150888889,4.769481481
1949,4.605148148,3.428518519,4.20637037,3.947962963,4.987962963,4.553666667,4.261037037,4.486777778,4.612555556,4.04462963,5.487296296,5.217666667,6.352185185,6.103222222,6.535666667,4.83937037,6.363037037,5.518592593,5.090851852,5.152407407,5.123037037,6.422296296,5.55562963,4.779148148,5.66337037,4.385814815,5.069777778,5.160962963
1950,4.572642857,3.476821429,4.319571429,3.998035714,5.084642857,4.674785714,4.362571429,4.429607143,4.622464286,4.132357143,5.673892857,5.304321429,6.390857143,6.171607143,6.580285714,4.87325,6.282607143,5.472142857,5.100321429,5.297428571,5.078535714,6.612928571,5.544392857,4.9695,5.624464286,4.539821429,4.997571429,5.408
1951,4.664785714,3.522892857,4.288142857,3.904821429,5.006785714,4.674071429,4.331142857,4.474964286,4.590678571,4.040214286,5.693535714,5.305392857,6.373714286,6.116964286,6.674571429,4.81075,6.157964286,5.419285714,4.861392857,5.188857143,5.120321429,6.669357143,5.379035714,4.8245,5.552678571,4.545892857,4.946142857,5.318
1952,4.756928571,3.568964286,4.256714286,3.811607143,4.928928571,4.673357143,4.299714286,4.520321429,4.558892857,3.948071429,5.713178571,5.306464286,6.356571429,6.062321429,6.768857143,4.74825,6.033321429,5.366428571,4.622464286,5.080285714,5.162107143,6.725785714,5.213678571,4.6795,5.480892857,4.551964286,4.894714286,5.228
1953,4.784296296,3.700703704,4.157111111,3.728888889,4.887407407,4.605777778,4.216222222,4.515962963,4.44337037,3.972,5.600777778,5.271444444,6.264666667,6.00962963,6.887666667,4.722185185,6.106740741,5.343148148,4.534666667,5.058222222,5.186148148,6.670481481,5.172851852,4.502740741,5.409259259,4.411851852,4.930296296,5.147074074
1954,4.746888889,3.918111111,3.989333333,3.656666667,4.882222222,4.471333333,4.080666667,4.461888889,4.244111111,4.112,5.356333333,5.200333333,6.098,5.958888889,7.031,4.732555556,6.378222222,5.349444444,4.598,5.122666667,5.192444444,6.503444444,5.256555556,4.294222222,5.337777778,4.125555556,5.052888889,5.075222222
1955,4.709481481,4.135518519,3.821555556,3.584444444,4.877037037,4.336888889,3.945111111,4.407814815,4.044851852,4.252,5.111888889,5.129222222,5.931333333,5.908148148,7.174333333,4.742925926,6.649703704,5.355740741,4.661333333,5.187111111,5.198740741,6.336407407,5.340259259,4.085703704,5.266296296,3.839259259,5.175481481,5.00337037
1956,4.746857143,4.150142857,3.759428571,3.640857143,4.908285714,4.442,4.050571429,4.405,4.162142857,4.431142857,5.169571429,5.326428571,5.975142857,6.034857143,7.430142857,4.740428571,6.957714286,5.573,5.025428571,5.401142857,5.207142857,6.218714286,5.393857143,4.172285714,5.393428571,3.880571429,5.266857143,5.086142857
1957,4.802928571,4.114071429,3.723714286,3.729428571,4.948642857,4.607,4.216285714,4.415,4.358571429,4.620071429,5.302785714,5.590714286,6.071571429,6.205928571,7.714071429,4.734714286,7.274857143,5.843,5.464714286,5.652571429,5.216071429,6.113357143,5.439928571,4.332642857,5.570214286,4.003785714,5.350428571,5.207571429
1958,4.859,4.078,3.688,3.818,4.989,4.772,4.382,4.425,4.555,4.809,5.436,5.855,6.168,6.377,7.998,4.729,7.592,6.113,5.904,5.904,5.225,6.008,5.486,4.493,5.747,4.127,5.434,5.329
1959,5.005296296,3.966888889,3.914296296,3.803185185,4.974555556,4.725333333,4.624592593,4.523148148,4.636851852,4.723074074,5.624148148,5.946481481,6.240962963,6.392185185,7.860962963,4.746407407,7.594592593,6.074481481,5.747703704,5.865111111,5.281296296,6.028,5.504148148,4.800777778,5.727,4.355518519,5.334740741,5.463814815
1960,5.151592593,3.855777778,4.140592593,3.78837037,4.960111111,4.678666667,4.867185185,4.621296296,4.718703704,4.637148148,5.812296296,6.037962963,6.313925926,6.40737037,7.723925926,4.763814815,7.597185185,6.035962963,5.591407407,5.826222222,5.337592593,6.048,5.522296296,5.108555556,5.707,4.584037037,5.235481481,5.59862963
1961,5.201285714,3.789785714,4.315821429,3.827285714,4.995428571,4.597571429,4.956,4.693,4.746428571,4.536285714,5.897392857,6.010392857,6.351928571,6.416178571,7.552678571,4.779214286,7.585285714,5.937107143,5.426928571,5.687357143,5.355892857,6.092,5.57625,5.291535714,5.626678571,4.796392857,5.1675,5.705964286
1962,5.025571429,3.829071429,4.371892857,3.991571429,5.146857143,4.436142857,4.686,4.703,4.647857143,4.400571429,5.742035714,5.705035714,6.308357143,6.410107143,7.301607143,4.789928571,7.539571429,5.697464286,5.243357143,5.315214286,5.285535714,6.192,5.71375,5.183321429,5.405607143,4.971035714,5.1725,5.749178571
1963,4.849857143,3.868357143,4.427964286,4.155857143,5.298285714,4.274714286,4.416,4.713,4.549285714,4.264857143,5.586678571,5.399678571,6.264785714,6.404035714,7.050535714,4.800642857,7.493857143,5.457821429,5.059785714,4.943071429,5.215178571,6.292,5.85125,5.075107143,5.184535714,5.145678571,5.1775,5.792392857
1964,4.772555556,3.948925926,4.443592593,4.369481481,5.462518519,4.261962963,4.293037037,4.728740741,4.511296296,4.292925926,5.457888889,5.282740741,6.420592593,6.405444444,6.947592593,4.864148148,7.450074074,5.518925926,5.054481481,4.824962963,5.140925926,6.490333333,5.887592593,5.097666667,5.121592593,5.232074074,5.275185185,5.810851852
1965,4.793666667,4.070777778,4.418777778,4.632444444,5.639555556,4.397888889,4.317111111,4.750222222,4.533888889,4.484777778,5.355666667,5.354222222,6.775777778,6.414333333,6.992777778,4.980444444,7.408222222,5.880777778,5.227444444,4.960888889,5.062777778,6.787,5.822777778,5.251,5.216777778,5.230222222,5.465555556,5.804555556
1966,4.814777778,4.19262963,4.393962963,4.895407407,5.816592593,4.533814815,4.341185185,4.771703704,4.556481481,4.67662963,5.253444444,5.425703704,7.130962963,6.423222222,7.037962963,5.096740741,7.36637037,6.24262963,5.400407407,5.096814815,4.98462963,7.083666667,5.757962963,5.404333333,5.311962963,5.22837037,5.655925926,5.798259259
1967,4.950428571,4.103571429,4.398142857,4.895428571,5.639142857,4.729285714,4.453142857,4.723428571,4.668142857,4.761,5.486428571,5.619428571,7.278285714,6.678714286,7.375,5.275714286,7.193142857,6.363571429,5.558428571,5.351142857,5.137285714,7.293285714,5.721,5.587857143,5.366428571,5.175428571,5.758285714,5.640714286
1968,5.114714286,3.961785714,4.409571429,4.829714286,5.373071429,4.939642857,4.587071429,4.657714286,4.802071429,4.8185,5.803214286,5.843714286,7.373642857,6.995857143,7.785,5.470357143,6.987071429,6.424285714,5.712714286,5.635071429,5.347642857,7.481142857,5.691,5.778928571,5.410714286,5.109714286,5.838642857,5.445357143
1969,5.279,3.82,4.421,4.764,5.107,5.15,4.721,4.592,4.936,4.876,6.12,6.068,7.469,7.313,8.195,5.665,6.781,6.485,5.867,5.919,5.558,7.669,5.661,5.97,5.455,5.044,5.919,5.25
1970,5.207148148,3.798148148,4.303222222,4.566592593,5.06737037,5.237037037,4.618407407,4.679777778,5.038962963,4.810814815,6.053333333,6.058740741,7.323444444,7.321148148,8.469444444,5.62462963,7.007666667,6.215740741,6.188481481,5.745296296,5.727259259,7.589740741,5.696925926,5.739259259,5.60537037,5.099185185,5.85937037,5.285925926
1971,5.135296296,3.776296296,4.185444444,4.369185185,5.027740741,5.324074074,4.515814815,4.767555556,5.141925926,4.74562963,5.986666667,6.049481481,7.177888889,7.329296296,8.743888889,5.584259259,7.234333333,5.946481481,6.509962963,5.571592593,5.896518519,7.510481481,5.732851852,5.508518519,5.755740741,5.15437037,5.799740741,5.321851852
1972,5.116607143,3.844464286,4.127321429,4.277607143,5.076821429,5.357464286,4.449785714,4.847535714,5.218285714,4.723678571,5.918678571,6.021571429,7.075678571,7.334464286,8.923142857,5.55525,7.474642857,5.807928571,6.718607143,5.429107143,6.026464286,7.487142857,5.786071429,5.375392857,5.927321429,5.210571429,5.769678571,5.452
1973,5.221964286,4.122678571,4.208392857,4.432964286,5.332892857,5.265678571,4.469071429,4.909321429,5.232571429,4.802607143,5.847607143,5.950142857,7.074607143,7.332678571,8.880285714,5.55275,7.746785714,5.974357143,6.663964286,5.359464286,6.064678571,7.594285714,5.879642857,5.470035714,6.148392857,5.269142857,5.808607143,5.802
1974,5.327321429,4.400892857,4.289464286,4.588321429,5.588964286,5.173892857,4.488357143,4.971107143,5.246857143,4.881535714,5.776535714,5.878714286,7.073535714,7.330892857,8.837428571,5.55025,8.018928571,6.140785714,6.609321429,5.289821429,6.102892857,7.701428571,5.973214286,5.564678571,6.369464286,5.327714286,5.847535714,6.152
1975,5.42962963,4.514444444,4.397222222,4.724703704,5.734962963,5.062814815,4.50337037,5.029407407,5.242333333,4.936185185,5.772666667,5.874481481,7.091888889,7.413703704,8.783592593,5.551962963,8.144444444,6.270666667,6.497185185,5.276481481,6.05737037,7.778518519,6.039259259,5.604592593,6.507222222,5.359592593,5.924037037,6.25237037
1976,5.528888889,4.463333333,4.531666667,4.842111111,5.770888889,4.932444444,4.514111111,5.084222222,5.219,4.966555556,5.836,5.937444444,7.129666667,7.581111111,8.718777778,5.557888889,8.123333333,6.364,6.327555556,5.319444444,5.928111111,7.825555556,6.077777778,5.589777778,6.561666667,5.364777778,6.038111111,6.103111111
1977,5.628148148,4.412222222,4.666111111,4.959518519,5.806814815,4.802074074,4.524851852,5.139037037,5.195666667,4.996925926,5.899333333,6.000407407,7.167444444,7.748518519,8.653962963,5.563814815,8.102222222,6.457333333,6.157925926,5.362407407,5.798851852,7.872592593,6.116296296,5.574962963,6.616111111,5.369962963,6.152185185,5.953851852
1978,5.626666667,4.318444444,4.720555556,4.776481481,5.780518519,4.766518519,4.689962963,5.313259259,5.206407407,5.019296296,5.898666667,6.044703704,7.147148148,7.66437037,8.673592593,5.642333333,8.201703704,6.422962963,6.205185185,5.570703704,5.838777778,7.86037037,6.085777778,5.488444444,6.603888889,5.302259259,6.271,5.855555556
1979,5.6,4.214,4.755,4.518333333,5.738666667,4.754666667,4.893666667,5.517333333,5.225666667,5.039666667,5.882,6.084333333,7.112333333,7.517333333,8.714333333,5.739,8.331333333,6.356666667,6.306666667,5.820333333,5.921,7.833333333,6.038,5.384,6.575,5.216333333,6.391,5.77
1980,5.573,4.137037037,4.806111111,4.301481481,5.705703704,4.759481481,5.081703704,5.713444444,5.253888889,5.047740741,5.875777778,6.134481481,7.097555556,7.420444444,8.764111111,5.839962963,8.460444444,6.305703704,6.408592593,6.064888889,6.001740741,7.834814815,6.001740741,5.298481481,6.546481481,5.132444444,6.498333333,5.733444444
